varID,var5_24a,var5_24,var5_25,var5_26
4103030213,d8,35,0,20
4105010101,,,,
4105010102,,,,
4105010103,,,,
4105010104,,,,
4105010105,,,,
4105010106,,,,
4105010107,,,,
4105010108,,,,
4105010109,,,,
4105010110,,,,
4105010111,,,,
4105010112,,,,
4105020101,,,,
4105020102,,,,
4105020103,,,,
4105020104,,,,
4105020105,,,,
4105020106,d7,0,0,15
4105020107,,,,
4105020108,,,,
4105020109,d6,2,1.5,0
4105020110,,,,
4105020111,,,,
4105020112,,,,
4103020201,,,,
4103020202,d6,20,20,50
4103020203,,,,
4103020204,,,,
4103020205,,,,
4103020206,,,,
4103020207,,,,
4103020208,,,,
4103020209,d6,120,140,40
4103020209,d8,8000,0,8000
4103020210,,,,
4103020211,,,,
4103020212,d6,70,70,70
4103020213,d4,54,24,30
2301010201,,,,
2301010202,,,,
2301010203,,,,
2301010204,,,,
2301010205,,,,
2301010206,,,,
2301010207,,,,
2301010208,,,,
2301010209,,,,
2301010210,,,,
2301010211,,,,
2301010212,,,,
2305030101,,,,
2305030102,,,,
2305030103,,,,
2305030104,,,,
2305030105,,,,
2305030106,,,,
2305030107,,,,
2305030108,,,,
2305030109,,,,
2305030110,,,,
2305030111,,,,
2305030112,,,,
2304020101,,,,
2304020102,,,,
2304020103,,,,
2304020104,d7,10,5,5
2304020104,d13、鹅,4,0,4
2304020105,,,,
2304020106,d7,20,7,2
2304020107,,,,
2304020108,,,,
2304020109,,,,
2304020110,,,,
2304020111,,,,
2304020112,,,,
2304030201,,,,
2304030202,,,,
2304030203,,,,
2304030204,,,,
2304030205,d13、鹅,18,18,0
2304030206,,,,
2304030207,,,,
2304030208,,,,
2304030209,,,,
2304030210,,,,
2304030211,,,,
2304030212,,,,
2301020201,,,,
2301020202,d1,14,4,10
2301020203,d2,19,0,26
2301020204,d2,30,12,18
2301020205,,,,
2301020206,,,,
2301020207,d2,10,2,8
2301020208,d2,4,2,2
2301020209,,,,
2301020210,d1,13,4,9
2301020211,,,,
2301020212,,,,
2304030101,,,,
2304030102,,,,
2304030103,,,,
2304030104,,,,
2304030105,,,,
2304030106,,,,
2304030107,,,,
2304030108,d1,8,2,7
2304030109,,,,
2304030110,,,,
2304030111,,,,
2304030112,,,,
2305020201,,,,
2305020202,,,,
2305020203,,,,
2305020204,,,,
2305020205,,,,
2305020206,,,,
2305020207,,,,
2305020208,,,,
2305020209,,,,
2305020210,,,,
2305020211,,,,
2305020212,,,,
2305010201,,,,
2305010202,,,,
2305010203,,,,
2305010204,d7,20,0,5
2305010204,d6,2,1,1
2305010204,d9,5,2,3
2305010205,,,,
2305010206,d8,20,6,2
2305010207,,,,
2305010208,,,,
2305010209,,,,
2305010210,,,,
2305010211,d7,20,7,0
2305010212,d8,50,20,25
2305020101,,,,
2305020102,d7,30,8,0
2305020103,,,,
2305020104,,,,
2305020105,,,,
2305020106,,,,
2305020107,,,,
2305020108,,,,
2305020109,猪,3,0,3
2305020110,,,,
2305020111,d8,60,40,20
2305020111,d6,4,0,4
2305020112,,,,
2305010101,d8,16,10,6
2305010101,d13、鸭,10,0,10
2305010101,d14、鹅,15,12,3
2305010102,d6,4,3,0
2305010102,d7,50,30,20
2305010102,d13,20,15,0
2305010103,,,,
2305010104,,,,
2305010105,d1,3,0,6
2305010106,d1,6,0,10
2305010107,d6,2,1,1
2305010108,,,,
2305010109,,,,
2305010110,,,,
2305010111,,,,
2305010112,肉鸡,,,
2304020201,,,,
2304020202,,,,
2304020203,,,,
2304020204,d10、鹅,10,0,0
2304020205,,,,
2304020206,,,,
2304020207,,,,
2304020208,,,,
2304020209,,,,
2304020210,d7,10,0,0
2304020210,d12,11,6,5
2304020210,d6,2,2,0
2304020211,,,,
2304020212,,,,
2303030101,,,,
2303030102,,,,
2303030103,,,,
2303030104,,,,
2303030105,,,,
2303030106,d7,60,0,60
2303030107,,,,
2303030108,,,,
2303030109,,,,
2303030110,,,,
2303030111,,,,
2303030112,,,,
2301040101,d7,100,0,100
2301040102,d1,30,30,0
2301040103,,,,
2301040104,,,,
2301040105,,,,
2301040106,,,,
2301040107,d1,20,10,10
2301040108,d1,20,2,20
2301040109,d5,14,8,4
2301040110,d1,13,13,0
2301040111,,,,
2301040112,,,,
2301030201,d2,2,0,2
2301030202,d6,30,30,20
2301030203,,,,
2301030204,d6,100,80,100
2301030205,,,,
2301030206,,,,
2301030207,,,,
2301030208,d6,30,55,30
2301030209,,,,
2301030210,d4,14,4,10
2301030211,,,,
2301030212,d1,14,5,9
2301030212,d2,12,0,12
2301030212,d6,32,22,10
2304010201,,,,
2304010202,,,,
2304010203,,,,
2304010204,,,,
2304010205,,,,
2304010206,,,,
2304010207,,,,
2304010208,,,,
2304010209,,,,
2304010210,,,,
2304010211,d8,20,0,10
2304010211,d13、鸭,3,0,3
2304010211,d14、鹅,7,0,7
2304010212,d7,40,0,32
2301020101,d1,5,2,3
2301020102,,,,
2301020103,d7,30,0,0
2301020103,d13、鹅,20,6,14
2301020103,d14、鸭,3,0,3
2301020104,d13、鹅,14,2,10
2301020104,d8,10,0,7
2301020105,,,,
2301020106,,,,
2301020107,,,,
2301020108,d4,160,150,160
2301020109,d1,6,2,7
2301020110,,,,
2301020111,,,,
2301020112,,,,
2304010101,,,,
2304010102,,,,
2304010103,,,,
2304010104,,,,
2304010105,,,,
2304010106,,,,
2304010107,,,,
2304010108,d6,2,10,2
2304010109,d7,20,15,5
2304010109,d13、鸭,10,8,2
2304010110,,,,
2304010111,,,,
2304010112,,,,
2301030101,,,,
2301030102,,,,
2301030103,,,,
2301030104,,,,
2301030105,,,,
2301030106,,,,
2301030107,,,,
2301030108,,,,
2301030109,d1,20,0,20
2301030110,,,,
2301030111,,,,
2301030112,,,,
2301030113,,,,
2305030201,,,,
2305030202,,,,
2305030203,d7,25,21,4
2305030203,d13,18,14,4
2305030204,,,,
2305030205,,,,
2305030206,,,,
2305030207,,,,
2305030208,,,,
2305030209,,,,
2305030210,,,,
2305030211,d7,70,20,50
2305030211,d12,30,7,20
2305030212,,,,
2303010101,,,,
2303010102,,,,
2303010103,d7,9,6,3
2303010103,d6,20,10,10
2303010104,,,,
2303010105,,,,
2303010106,d1,9,7,9
2303010107,,,,
2303010108,,,,
2303010109,,,,
2303010110,,,,
2303010111,,,,
2303010112,,,,
2303010201,d1,20,0,15
2303010202,,,,
2303010203,,,,
2303010204,,,,
2303010205,,,,
2303010206,,,,
2303010207,,,,
2303010208,d1,5,2,6
2303010209,,,,
2303010210,,,,
2303010211,,,,
2303010212,,,,
2302030101,,,,
2302030102,d1,2,1,2
2302030103,d6,3,50,3
2302030104,d6,20,20,20
2302030105,,,,
2302030106,,,,
2302030107,d6,11,7,4
2302030108,,,,
2302030109,d6,6,8,10
2302030110,,,,
2302030111,d1,5,0,8
2302030112,,,,
2303020201,,,,
2303020202,d7,20,5,0
2303020202,d13、鹅,20,0,20
2303020202,d14、兔,2,0,2
2303020203,,,,
2303020204,,,,
2303020205,,,,
2303020206,,,,
2303020207,,,,
2303020208,,,,
2303020209,,,,
2303020210,,,,
2303020211,,,,
2303020212,,,,
2302030201,d6,2,15,2
2302030202,,,,
2302030203,,,,
2302030204,d6,140,40,100
2302030205,,,,
2302030206,d8,5,0,5
2302030207,,,,
2302030208,,,,
2302030209,d6,20,20,0
2302030210,,,,
2302030211,,,,
2302030212,,,,
2302020101,,,,
2302020102,,,,
2302020103,d7,24,0,24
2302020104,,,,
2302020105,d8,5,0,5
2302020106,,,,
2302020107,,,,
2302020108,,,,
2302020109,d8,24,0,24
2302020109,d13,3,0,3
2302020110,,,,
2302020111,,,,
2302020112,d1,15,15,0
2303020101,,,,
2303020102,,,,
2303020103,,,,
2303020104,,,,
2303020105,,,,
2303020106,,,,
2303020107,,,,
2303020108,,,,
2303020109,,,,
2303020110,,,,
2303020111,d1,3,1,2
2303020112,,,,
2301010101,,,,
2301010102,d1,4,1,6
2301010102,d5,7,0,14
2301010102,d6,1,7,2
2301010103,,,,
2301010104,,,,
2301010105,,,,
2301010106,,,,
2301010107,,,,
2301010108,,,,
2301010109,,,,
2301010110,,,,
2301010111,d6,30,42,30
2301010111,d4,1,0,1
2301010112,d8,120,120,0
2303030201,d7,12,0,3
2303030202,,,,
2303030203,,,,
2303030204,,,,
2303030205,,,,
2303030206,,,,
2303030207,,,,
2303030208,,,,
2303030209,,,,
2303030210,,,,
2303030211,,,,
2303030212,,,,
2302010201,,,,
2302010202,d6,50,150,100
2302010203,d6,27,27,0
2302010204,,,,
2302010205,d6,20,20,0
2302010206,d1,3,1,3
2302010206,d6,48,48,0
2302010207,d6,10,10,0
2302010207,d1,2,0,4
2302010207,d5,9,0,9
2302010207,d1,15,0,6
2302010207,d8,30,0,30
2302010208,d8,20,0,20
2302010208,d13、鹅,2,0,2
2302010208,d6,40,40,0
2302010209,,,,
2302010210,d6,30,30,26
2302010211,d6,32,32,0
2302010212,,,,
2302020212,,,,
2302020211,,,,
2302020210,d8,13,0,13
2302020210,d13、鸡崽,0,0,20
2302020209,,,,
2302020208,d7,20,0,16
2302020208,d8,50,0,40
2302020207,d6,27,26,1
2302020206,d1,2,0,4
2302020206,d8,30,0,30
2302020206,d12,50,0,50
2302020205,,,,
2302020204,,,,
2302020203,d6,10,8,2
2302020202,d6,2,2,0
2302020201,,,,
2302010101,,,,
2302010102,d1,2,2,2
2302010103,d7,18,5,8
2302010104,d13、鹅,20,0,20
2302010105,,,,
2302010106,d1,8,2,6
2302010106,d6,10,9,1
2302010107,,,,
2302010108,,,,
2302010109,,,,
2302010110,d1,2,1,8
2302010111,,,,
2302010112,d1,4,0,5
6102020101,,,,
6102020102,,,,
6102020103,,,,
6102020104,,,,
6102020105,,,,
6102020106,,,,
6102020107,,,,
6102020108,,,,
6102020109,,,,
6102020110,d1,4,2,2
6102020110,d7,40,0,15
6102020110,d4,4,4,0
6102020111,,,,
6102020112,,,,
6105030101,,,,
6105030102,,,,
6105030103,,,,
6105030104,,,,
6105030105,d6,6,120,4
6105030106,,,,
6105030107,,,,
6105030108,,,,
6105030109,d4,15,5,10
6105030110,,,,
6105030111,,,,
6105030112,,,,
6103020201,,,,
6103020202,,,,
6103020203,d1,1,0,1
6103020203,d8,30,0,30
6103020204,,,,
6103020205,,,,
6103020206,,,,
6103020207,d1,2,1,1
6103020208,d4,6,2,4
6103020208,d1,2,1,1
6103020209,,,,
6103020210,d1,1,1,0
6103020211,,,,
6103020212,,,,
6103010101,,,,
6103010102,,,,
6103010103,d5,4,2,2
6103010103,d8,21,0,7
6103010104,d1,1,0,1
6103010104,d8,5,0,5
6103010105,,,,
6103010106,,,,
6103010107,,,,
6103010108,,,,
6103010109,,,,
6103010110,,,,
6103010111,,,,
6103010112,,,,
6103030201,,,,
6103030202,,,,
6103030203,,,,
6103030204,,,,
6103030205,,,,
6103030206,,,,
6103030207,,,,
6103030208,,,,
6103030209,,,,
6103030210,,,,
6103030211,,,,
6103030212,d1,1,0,0
6103030101,d5,90,50,40
6103030102,,,,
6103030103,,,,
6103030104,d1,8,2,6
6103030105,d1,6,3,3
6103030105,d6,3,40,3
6103030106,,,,
6103030107,d5,13,3,10
6103030108,,,,
6103030109,d12,12,12,0
6103030110,d5,26,10,26
6103030110,d8,24,0,24
6103030111,,,,
6103030112,,,,
6102020201,,,,
6102020202,,,,
6102020203,,,,
6102020204,,,,
6102020205,,,,
6102020206,,,,
6102020207,,,,
6102020208,,,,
6102020209,,,,
6102020210,,,,
6102020211,d7,7,0,4
6102020212,,,,
6102010101,,,,
6102010102,,,,
6102010103,d7,90,22,65
6102010103,d1,6,1,6
6102010104,,,,
6102010105,,,,
6102010106,,,,
6102010107,,,,
6102010108,,,,
6102010109,,,,
6102010110,,,,
6102010111,,,,
6102010112,,,,
6102010201,,,,
6102010202,,,,
6102010203,,,,
6102010204,,,,
6102010205,d13、鸽子,20,45,60
6102010206,d6,4,4,4
6102010207,,,,
6102010208,,,,
6102010209,,,,
6102010210,,,,
6102010211,,,,
6102010212,,,,
6102030101,,,,
6102030102,,,,
6102030103,,,,
6102030104,d1,2,1,1
6102030105,,,,
6102030106,,,,
6102030107,,,,
6102030108,,,,
6102030109,d1,1,1,1
6102030110,,,,
6102030111,,,,
6102030112,d7,20,15,5
6102030201,,,,
6102030202,,,,
6102030203,,,,
6102030204,d6,2,2,0
6102030205,d1,2,1,2
6102030206,,,,
6102030207,,,,
6102030208,,,,
6102030209,,,,
6102030210,d7,28,10,12
6102030211,,,,
6102030212,d8,5,0,5
6104010101,,,,
6104010102,d1,1,0,1
6104010102,d5,6,0,6
6104010103,,,,
6104010104,,,,
6104010105,,,,
6104010106,,,,
6104010107,,,,
6104010108,,,,
6104010109,,,,
6104010110,,,,
6104010111,,,,
6104010112,,,,
6104030101,,,,
6104030102,,,,
6104030103,,,,
6104030104,,,,
6104030105,,,,
6104030106,d4,10,20,10
6104030107,,,,
6104030108,,,,
6104030109,,,,
6104030110,,,,
6104030111,,,,
6104030112,,,,
6104030212,,,,
6104030211,,,,
6104030210,,,,
6104030209,,,,
6104030208,,,,
6104030207,,,,
6104030206,,,,
6104030205,,,,
6104030204,,,,
6104030203,,,,
6104030201,,,,
6104030202,,,,
6105030201,,,,
6105030202,,,,
6105030203,,,,
6105030204,,,,
6105030205,,,,
6105030206,,,,
6105030207,,,,
6105030208,,,,
6105030209,,,,
6105030210,,,,
6105030211,,,,
6105030212,,,,
6105020201,,,,
6105020202,d3,20,20,40
6105020203,,,,
6105020204,,,,
6105020205,,,,
6105020206,,,,
6105020207,,,,
6105020208,,,,
6105020209,,,,
6105020210,d6,10,10,0
6105020211,,,,
6105020212,,,,
4101030201,,,,
4101030202,d6,400,300,400
4101030205,,,,
4101030203,,,,
4101030204,d6,600,500,500
4101030206,,,,
4101030207,d6、生猪,130,80,50
4101030208,,,,
4101030209,,,,
4101030210,,,,
4101030211,,,,
4101030212,,,,
4101030213,,,,
4101010201,,,,
4101010202,,,,
4101010203,d6,60,50,30
4101010204,,,,
4101010205,,,,
4101010206,d8,7500,7500,7500
4101010207,,,,
4101010208,,,,
4101010209,,,,
4101010210,,,,
4101010211,,,,
4101010212,,,,
4101010213,,,,
4104020111,d6,30,30,228
4104020110,,,,
4104020109,d6,600,600,0
4104020108,,,,
4104020107,,,,
4104020106,,,,
4104020105,,,,
4104020104,d6,350,350,0
4104020103,d6,120,200,120
4104020102,d8,40000,0,40000
4104020102,d13、蛋鸽,3000,0,6000
4104020101,d7,800,700,60
4102020101,d5,17,10,10
4102020102,,,,
4102020103,d6,170,300,170
4102020104,,,,
4102020105,,,,
4102020106,,,,
4102020107,,,,
4102020108,,,,
4102020109,,,,
4102020110,,,,
4102020111,,,,
4102020112,,,,
4104010101,b6,17,12,5
4104010102,,,,
4104010103,,,,
4104010104,,,,
4104010105,,,,
4104010106,,,,
4104010107,,,,
4104010108,,,,
4104010109,,,,
4104010110,,,,
4104010111,,,,
4104010112,,,,
4104020201,d6,150,150,120
4104020202,d6,37,27,0
4104020203,,,,
4104020204,,,,
4104020205,,,,
4104020206,,,,
4104020207,d6,55,55,55
4104020208,,,,
4104020209,,,,
4104020210,,,,
4104020211,d5,600,800,600
4104020212,d13、杂交鸡,20,6,0
4104020212,d13、鹅,50,25,0
4104020212,d6,18,17,1
4104030212,,,,
4104030211,,,,
4104030210,,,,
4104030209,,,,
4104030208,,,,
4104030207,,,,
4104030206,,,,
4104030205,,,,
4104030204,,,,
4104030203,,,,
4104030202,,,,
4104030201,d6,3,40,50
4102010201,d5,19,12,7
4102010202,d6,70,100,30
4102010203,,,,
4102010204,,,,
4102010205,,,,
4102010206,,,,
4102010207,,,,
4102010208,d5,15,0,15
4102010209,,,,
4102010210,,,,
4102010211,,,,
4102010212,,,,
4102010213,,,,
4104010201,,,,
4104010202,,,,
4104010203,,,,
4104010204,,,,
4104010205,,,,
4104010206,,,,
4104010207,,,,
4104010208,,,,
4104010209,,,,
4104010210,d13、繁殖牛,20,20,10
4104010211,,,,
4104010212,,,,
4102010109,,,,
4102010110,d4,260,80,200
4102010110,d5,30,15,20
4102010111,,,,
4102010112,,,,
4102010101,,,,
4102010102,d7,12000,44000,0
4102010103,,,,
4102010104,,,,
4102010105,d10、肉兔,300,14000,200
4102010106,,,,
4102010107,,,,
4102010108,,,,
4104030112,,,,
4104030111,,,,
4104030110,,,,
4104030109,,,,
4104030108,,,,
4104030107,,,,
4104030106,,,,
4104030105,,,,
4104030104,d7,15,0,0
4104030103,,,,
4104030102,,,,
4104030101,,,,
4102030201,,,,
4102030202,d6,43,37,6
4102030203,d5,80,60,60
4102030204,,,,
4102030205,,,,
4102030206,,,,
4102030207,,,,
4102030208,,,,
4102030209,,,,
4102030210,,,,
4102030211,,,,
4102030212,d5,50,20,30
4102030101,,,,
4102030102,,,,
4102030103,d6,50,80,40
4102030104,d6,20,15,20
4102030105,,,,
4102030106,,,,
4102030107,,,,
4102030108,,,,
4102030109,,,,
4102030110,,,,
4102030111,d5,60,30,100
4102030112,,,,
4102030113,,,,
4101020201,,,,
4101020202,,,,
4101020203,,,,
4101020204,,,,
4101020205,,,,
4101020206,,,,
4101020207,,,,
4101020208,,,,
4101020209,,,,
4101020210,,,,
4101020211,d6,1,0,13
4101020212,,,,
4102020212,,,,
4102020211,,,,
4102020210,,,,
4102020209,,,,
4102020208,,,,
4102020207,,,,
4102020206,,,,
4102020205,,,,
4102020204,,,,
4102020203,,,,
4102020202,,,,
4102020201,,,,
5204020101,,,,
5204020102,d6,6,5,1
5204020103,d6,60,110,60
5204020104,,,,
5204020105,,,,
5204020106,d6,5,2,3
5204020107,,,,
5204020108,,,,
5204020109,,,,
5204020110,,,,
5204020111,,,,
5204020112,,,,
5204020113,,,,
5204020114,d7,3000,2800,200
5204020114,d12,50000,50000,0
5204020114,d1,4,4,0
5203010201,d7,200,200,0
5203010202,,,,
5203010203,,,,
5203010204,,,,
5203010205,d6,2,1,0
5203010205,d7,50,40,0
5203010206,,,,
5203010207,d12,10,6,0
5203010207,d6,2,1,0
5203010208,,,,
5203010209,,,,
5203010210,,,,
5203010211,,,,
5203020101,,,,
5203020102,d6,3,2,1
5203020103,,,,
5203020104,d6,2,1,1
5203020104,d7,40,30,10
5203020105,,,,
5203020106,,,,
5203020107,d6,3,3,0
5203020108,d6,1,12,1
5203020109,d6,2,1,0
5203020110,d7,800,800,750
5203020111,,,,
5203020112,,,,
5203020113,d6,25,70,5
5203020114,d6,2,1,1
5203020114,d7,20,20,0
5203020115,,,,
5205020201,d6,6,5,4
5205020202,,,,
5205020203,,,,
5205020204,d6,3,2,0
5205020205,,,,
5205020206,,,,
5205020207,,,,
5205020208,,,,
5205020209,,,,
5205020210,,,,
5205020211,,,,
5205020101,,,,
5205020102,,,,
5205020103,,,,
5205020104,,,,
5205020105,,,,
5205020106,d6,2,1,0
5205020107,,,,
5205020108,,,,
5205020109,,,,
5205020110,,,,
5205020111,,,,
5205020112,,,,
5205020113,,,,
5205020114,,,,
5205020115,,,,
5205020116,,,,
5205020117,,,,
5205030201,d6,4,3,1
5205030202,,,,
5205030203,,,,
5205030204,,,,
5205030205,,,,
5205030206,,,,
5205030207,,,,
5205030208,,,,
5205030209,d7、猪,2,1,0
5205030210,,,,
5205030211,,,,
5205030212,,,,
5205030213,d1,6,3,3
5204010101,,,,
5204010102,d7,100,90,0
5204010103,,,,
5204010104,d6,2,1,1
5204010105,,,,
5204010106,,,,
5204010107,,,,
5204010108,,,,
5204010109,,,,
5204010110,,,,
5204010111,,,,
5204030201,,,,
5204030202,,,,
5204030203,d6,20,20,3
5204030204,d6,40,100,30
5204030204,d7,2000,1600,200
5204030205,,,,
5204030206,d1,100,90,0
5204030207,,,,
5204030208,,,,
5204030209,d6,2,1,0
5204030210,,,,
5204030211,,,,
5204030212,,,,
5204030213,,,,
5204030101,,,,
5204030102,,,,
5204030103,,,,
5204030104,,,,
5204030105,,,,
5204030106,,,,
5204030107,d6,9,7,1
5204030108,,,,
5204030108,d6,6,6,6
5204030109,,,,
5204030110,,,,
5204030111,d6,3,1,2
5204030112,,,,
5204030113,,,,
5204030114,,,,
5204030115,,,,
5204010201,,,,
5204010202,,,,
5204010203,,,,
5204010204,,,,
5204010205,,,,
5204010206,,,,
5204010207,,,,
5204010208,,,,
5204010209,d7,30,130,4
5204010209,d12、鸭,430,420,10
5204010210,,,,
5204010211,,,,
5204010212,d6,11,5,6
5204010212,d4,100,30,70
5204010212,d9,13,2,11
5204010213,,,,
5204010214,,,,
5204010215,,,,
5204020201,,,,
5204020202,,,,
5204020203,,,,
5204020204,d6,2,1,0
5204020205,,,,
5204020206,,,,
5204020207,,,,
5204020208,,,,
5204020209,,,,
5204020210,,,,
5204020211,,,,
5204020212,,,,
5204020213,,,,
5204020214,,,,
5203010101,,,,
5203010102,,,,
5203010103,,,,
5203010104,,,,
5203010105,d7,20,3,0
5203010106,,,,
5203010107,d6,2,0,0
5203010108,d6,2,1,0
5203010108,d9、鹅,20,20,0
5203010109,d6,18,9,9
5203010109,d9、鸭,60,40,20
5203010109,d7,50,40,10
5203010109,d9、鹅,50,30,20
5203010110,,,,
5203010111,,,,
5203010112,,,,
5203010113,,,,
5203010114,d7、鸭,50,50,0
5203010114,d7、鹅,6,6,0
5203010115,,,,
5203010116,,,,
5203010117,,,,
5203010118,d7,70,30,40
5203010118,d13、鸭,60,50,10
5203010119,,,,
5203030101,,,,
5203030102,,,,
5203030103,,,,
5203030104,d7,100,60,15
5203030104,d13、鹅,30,20,5
5203030105,,,,
5203030106,,,,
5203030107,,,,
5203030108,,,,
5203030109,,,,
5203030110,,,,
5203030111,,,,
5203030112,,,,
5203030113,,,,
5203030114,,,,
5203030115,,,,
5202020101,,,,
5202020102,,,,
5202020103,,,,
5202020104,,,,
5202020105,,,,
5202020106,,,,
5202020107,鹅,50,23,10
5202020107,鸭,53,23,0
5202020108,,,,
5202020109,,,,
5202020110,,,,
5202020111,d8,15,9,0
5202020112,,,,
5202020113,,,,
5202020114,,,,
5202020201,,,,
5202020202,d6,11,8,2
5202020203,,,,
5202020204,,,,
5202020205,鸡,20,12,0
5202020206,,,,
5202020207,,,,
5202020208,,,,
5202020209,d7,13,0,10
5202020209,鸭,10,5,5
5202020209,鹅,5,0,3
5202020209,d1、牛,2,2,0
5202020210,,,,
5202020211,d6,3,2,0
5202020212,d6,2,2,0
5202020213,d6,6,5,3
5202020214,d6,5,4,2
5202020214,d7,10,4,0
5202010201,d6,4,3,1
5202010202,,,,
5202010203,,,,
5202010204,,,,
5202010205,,,,
5202010206,猪,3,2,1
5202010206,鸡,50,30,20
5202010207,,,,
5202010208,,,,
5202010209,,,,
5202010210,d6,4,3,0
5202010210,d1,1,0,1
5202010210,d8,10,0,0
5202010211,,,,
5202010212,,,,
5202010213,d7,500,300,0
5202010213,d12,20,15,0
5202010213,d6,25,20,5
5202030201,,,,
5202030202,,,,
5202030203,,,,
5202030204,d6,2,1,0
5202030205,,,,
5202030206,,,,
5202030207,,,,
5202030208,d6,2,1,0
5202030209,d6,3,2,0
5202030210,,,,
5202030211,,,,
5202030212,d6,2,1,0
5202030212,d8,25,20,3
5202030213,d6,2,1,1
5201030101,,,,
5201030102,,,,
5201030103,,,,
5201030104,,,,
5201030105,,,,
5201030106,,,,
5201030107,,,,
5201030108,d6、猪,2,1,0
5201030109,,,,
5201030110,d1,2,1,1
5201030111,,,,
5201030112,,,,
5201030113,,,,
5201030114,,,,
5201010201,,,,
5201010202,,,,
5201010203,,,,
5201010204,,,,
5201010205,,,,
5201010206,,,,
5201010207,,,,
5201010208,,,,
5201010209,,,,
5201010210,,,,
5201010211,,,,
5201010212,,,,
5201030201,,,,
5201030202,,,,
5201030203,,,,
5201030204,d7,15,0,11
5201030204,d6,8,7,1
5201030205,,,,
5201030206,,,,
5201030207,,,,
5201030208,,,,
5201030209,,,,
5201030210,,,,
5201030211,d6,2,2,0
5201030211,d8,50,40,10
5201030211,d1,1,1,0
5201030212,,,,
5201030213,,,,
5201030214,d7,12,8,4
5205030101,,,,
5205030102,d6,2,1,1
5205030103,,,,
5205030104,,,,
5205030105,,,,
5205030106,,,,
5205030107,,,,
5205030108,d6,86,85,0
5205030109,,,,
5205030110,d6,3,2,0
5205030110,,,8,
5205030111,d6,5,5,0
5205030112,,,,
5205010101,,,,
5205010102,d8,5,3,2
5205010103,d13,80,0,70
5205010104,d7,900,900,0
5205010104,d13,1000,900,100
5205010105,,,,
5205010106,,,,
5205010107,,,,
5205010108,,,,
5205010109,,,,
5205010110,,,,
5205010111,,,,
5205010112,,,,
5205010201,d1,1,1,0
5205010202,,,,
5205010203,,,,
5205010204,,,,
5205010205,,,,
5205010206,,,,
5205010207,,,,
5205010208,,,,
5205010209,,,,
5205010210,,,,
5205010211,,,,
5205010212,,,,
5205010213,,,,
5205010214,,,,
5201020201,,,,
5201020202,,,,
5201020203,,,,
5201020204,,,,
5201020205,,,,
5201020206,,,,
5201020207,,,,
5201020208,d7,20,5,11
5201020208,d6、小猪,18,8,0
5201020209,,,,
5201020210,,,,
5201020211,,,,
5201020212,d1,100,40,100
5201020213,,,,
5201020214,,,,
5201020101,,,,
5201020102,,,,
5201020103,,,,
5201020104,,,,
5201020105,,,,
5201020106,,,,
5201020107,,,,
5201020108,,,,
5201020109,,,,
5201020110,d8,13,8,12
5201020111,,,,
5201020112,,,,
5201020113,,,,
5201020114,,,,
5203030201,,,,
5203030202,d7,10000,5000,500
5203030202,d13、鸭子,1000,500,500
5203030202,d13、鹅,800,600,200
5203030203,,,,
5203030204,,,,
5203030205,,,,
5203030206,,,,
5203030207,鸡,10,5,2
5203030208,,,,
5203030209,,,,
5203030210,d4,10000,9000,1000
5203030210,d11、鸭,5000,5000,0
5203030210,d11、鹅,500,500,0
5203030211,,,,
5203020201,,,,
5203020202,,,,
5203020203,,,,
5203020204,,,,
5203020205,,,,
5203020206,,,,
5203020207,,,,
5203020208,,,,
5203020209,,,,
5203020210,,,,
5203020211,,,,
5203020212,,,,
5203020213,,,,
5203020214,,,,
5203020215,,,,
5203020216,,,,
5203020217,,,,
5203020218,,,,
5203020219,,,,
5202010101,d7,10,10,0
5202010101,d6,2,1,1
5202010102,d1,1,1,0
5202010103,,,,
5202010104,,,,
5202010105,,,,
5202010106,,,,
5202010107,d6,7,6,1
5202010107,d7,40,20,20
5202010108,,,,
5202010109,d1,3,1,2
5202010109,d8,50,10,6
5202010110,,,,
5202010111,d6,2,1,1
5202010112,d6,3,2,0
5202010113,d6,2,1,1
5202010114,d6,6,5,1
5202010114,d7,20,5,20
5202010115,,,,
5202030101,,,,
5202030102,d6,2,0,2
5202030102,d7,70,0,70
5202030103,d6,10,7,1
5202030104,d8,2000,1600,400
5202030104,d6,2,1,0
5202030104,d13,100,80,20
5202030105,d6,2,2,0
5202030105,d7,40,30,0
5202030106,,,,
5202030107,,,,
5202030108,d6,3,2,0
5202030108,d8,30,13,6
5202030109,d1,5,1,4
5202030110,,,,
5202030111,,,,
5202030112,d6,10,3,6
5202030113,d6,2,1,0
5202030114,,,,
5201010101,d8,50,10,40
5201010102,,,,
5201010103,,,,
5201010104,,,,
5201010105,,,,
5201010106,d7,50,0,30
5201010107,d6,80,50,30
5201010108,d6,12,11,1
5201010108,,,,3
5201010109,d6,6,2,4
5201010110,d7,30,20,30
5201010110,d6,2,0,2
5201010111,d6,6,4,2
5201010112,d6,8,6,2
5201010112,,1,,
5201010113,,,,
5201010114,,,,
6404030101,d1,2,0,0
6404030101,d4,5,0,20
6404030102,d1,3,0,4
6404030103,d1,4,1,5
6404030103,d2,3,1,4
6404030104,d1,3,1,3
6404030104,d4,8,2,8
6404030105,d1,3,1,4
6404030106,d1,4,2,2
6404030106,d4,28,8,20
6404030107,,,,
