varID,var20_0,var20_1,var20_2,var20_3,var20_4,var20_5,var20_6,var20_7,var20_8,var20_8a,var20_9,var20_10,var20_11,var20_12,var20_13,var20_14,var20_15,var20_16,var20_17,var20_18
6105010102,回答者,1,69,183,65,好,变好,6,11,,否,是,2,否,否,否,否,否,.15,一般
6105010102,其他成员1,2,69,165,63,好,变好,6,11,,否,是,2,否,否,否,否,否,.15,一般
6105010103,回答者,1,48,175,70,差,差不多,6,11,,是,否,1,否,否,否,否,否,3,比较满意
6105010103,其他成员1,5,70,165,60,一般,差不多,6,7,,否,否,2,否,否,否,否,是,3,比较满意
6105010104,回答者,1,73,170,75,好,差不多,6,10,,否,否,2,否,否,否,否,否,3,比较满意
6105010104,其他成员1,2,72,150,45,好,差不多,6,10,,否,否,2,否,否,否,否,否,3,比较满意
6105010105,回答者,1,59,168,70,好,差不多,6,11,,否,是,1,是,是,是,是,否,1,不太满意
6105010106,回答者,1,54,170,100,好,差不多,1,11,,否,是,1,否,否,否,否,否,3,比较满意
6105010107,回答者,1,55,163,80,好,差不多,6,1,,否,是,3,否,否,否,否,否,1,比较满意
6105010108,回答者,1,59,165,65,好,差不多,6,11,,否,是,3,否,否,否,否,否,3.5,9999.0
6105010109,回答者,1,66,162,75,好,变好,6,10,,否,否,2,否,否,是,是,否,1,9999.0
6105010109,其他成员1,2,65,155,9999,一般,差不多,6,11,,否,否,3,否,否,是,是,否,1,9999.0
6105010110,回答者,2,71,170,56,一般,差不多,6,11,,否,是,1,是,是,是,是,是,.5,比较满意
6105010110,其他成员1,3,71,162,68,一般,变差,1,11,,否,是,1,是,是,是,是,是,.5,比较满意
6105010111,回答者,1,66,165,58,好,差不多,6,4,,否,是,2,是,是,是,是,否,3,非常满意
6105010111,其他成员1,2,64,160,60,一般,变差,6,4,,否,是,2,是,是,是,是,否,3,非常满意
6105010112,回答者,1,67,170,60,一般,变好,6,11,,否,是,3,是,是,是,是,否,3,非常满意
6105010112,其他成员1,2,64,165,65,好,变好,6,11,,否,是,3,否,是,是,是,否,3,非常满意
6105020101,回答者,1,73,168,72,好,变差,6,11,,否,是,2,是,是,是,是,否,.9,比较满意
6105020101,其他成员1,2,68,168,76,好,变好,1,11,,否,是,2,是,是,是,是,否,.9,比较满意
6105020102,回答者,1,60,173,75,好,差不多,6,3,,否,是,1,是,是,是,是,否,.8,比较满意
6105020103,回答者,2,50,161,74,很好,差不多,6,11,,否,是,1,是,否,否,否,否,.2,比较满意
6105020104,回答者,2,53,156,85,好,差不多,6,11,,否,是,1,是,是,是,是,否,1,比较满意
6105020104,其他成员1,4,76,172,65,一般,变差,6,4,,否,否,1,是,是,是,是,否,1,比较满意
6105020104,其他成员2,5,82,175,60,好,差不多,6,11,,否,否,1,是,是,是,是,否,1,比较满意
6105020105,回答者,3,46,172,60,好,差不多,2,11,,否,是,1,否,否,否,否,否,.5,一般
6105020105,其他成员1,1,70,168,55,差,变差,6,2,,否,否,1,否,否,否,否,否,.5,一般
6105020105,其他成员2,2,70,160,50,一般,差不多,6,11,,否,否,1,否,否,否,否,否,.5,一般
6105020106,回答者,1,51,174,72.5,一般,变差,6,11,,否,是,1,是,是,是,是,否,1,一般
6105020108,回答者,1,55,170,65,一般,变差,6,10,,否,是,1,是,是,是,是,是,2.5,不太满意
6105020107,回答者,1,59,172,80,很好,变差,6,10,,否,是,2,是,是,是,是,否,.5,比较满意
6105020109,回答者,1,52,170,62,一般,变差,6,1,,否,是,3,是,是,是,是,否,1,一般
6105020110,回答者,1,46,169,60,一般,变差,6,7,,否,是,1,是,是,是,是,否,1,非常满意
6105020111,回答者,1,59,168,65,一般,变好,6,"1,3",,否,是,2,是,是,是,是,是,1,比较满意
6105020112,回答者,1,53,175,64,一般,差不多,6,11,,否,是,3,是,是,是,是,否,1.5,非常满意
6104010201,回答者,1,73,170,55,很好,变好,6,11,,否,否,3,否,否,否,否,否,4,比较满意
6104010201,其他成员1,2,69,148,50,差,变好,6,10,,否,否,3,否,否,是,是,否,4,比较满意
6104010202,回答者,1,50,172,85,差,差不多,6,1,,是,是,2,是,是,否,否,是,20,比较满意
6104010203,回答者,1,62,175,58,差,变差,6,"1,7",,否,是,1,否,是,是,是,否,1,比较满意
6104010203,其他成员1,2,61,155,50,很差,变差,6,1,,否,是,3,否,是,是,是,否,1,比较满意
6104010204,回答者,2,75,170,50,差,变差,6,10,,否,否,1,否,否,是,否,否,4,一般
6104010205,回答者,2,64,153,45,很差,变差,6,"1,9,10,2,7",,否,否,3,否,是,是,是,否,0,比较满意
6104010206,回答者,1,59,180,82,差,变好,6,"1,4",,否,否,1,否,是,是,是,否,1,比较满意
6104010207,回答者,2,66,160,63,差,变差,6,"1,4,10",,否,是,1,否,是,是,是,否,.5,比较满意
6104010208,回答者,1,66,165,50,好,变差,6,11,,否,是,2,否,是,是,是,否,.01,比较满意
6104010208,其他成员1,2,65,165,55,差,变差,6,4,,否,是,2,否,是,是,是,否,.01,比较满意
6104010209,回答者,1,80,170,49,差,变差,6,6,,否,是,2,否,否,是,否,否,.01,比较满意
6104010209,其他成员1,2,82,160,60,好,差不多,6,1,,否,是,2,否,否,是,否,否,.01,比较满意
6104010210,回答者,1,62,160,55,差,变差,6,11,,否,是,3,否,否,否,是,否,.05,一般
6104010211,回答者,1,43,165,67,一般,变差,6,11,,否,否,3,否,是,是,是,否,.5,比较满意
6104010211,其他成员1,4,71,165,47,一般,变差,6,"1,4",,是,否,2,否,是,是,是,否,.5,比较满意
6104010212,回答者,1,55,170,80,一般,变差,6,"1,7",,否,是,1,是,是,是,是,是,.3,非常满意
6104020212,回答者,1,55,167,70,一般,变差,6,10,,是,是,1,是,否,否,否,否,.5,比较满意
6104020212,其他成员1,3,88,150,60,好,变差,6,"1,4",,否,是,2,否,是,是,是,否,.5,比较满意
6104020211,回答者,3,57,170,60,差,变差,1,9999,,否,是,3,是,否,是,否,否,.1,比较满意
6104020211,其他成员1,1,84,170,55,差,变差,1,"1,4",,否,否,3,否,是,是,是,否,.1,比较满意
6104020211,其他成员2,2,56,165,65,一般,差不多,6,11,,否,是,3,否,否,是,否,否,.1,比较满意
6104020210,回答者,1,55,178,90,好,变好,6,11,,否,是,1,否,否,否,否,否,.5,比较满意
6104020209,回答者,1,70,160,70,好,差不多,6,11,,否,是,1,否,是,是,是,否,.5,比较满意
6104020209,其他成员1,2,68,150,70,好,差不多,6,"1,4",,否,是,1,否,是,是,是,否,.5,比较满意
6104020207,回答者,1,65,165,67.5,好,差不多,6,11,,否,是,3,是,是,是,是,否,.5,比较满意
6104020207,其他成员1,2,65,165,65,一般,差不多,6,11,,否,否,2,是,是,是,是,否,.5,比较满意
6104020208,回答者,1,65,170,72,差,变差,6,1,,否,是,3,否,是,是,是,否,.2,比较满意
6104020208,其他成员1,2,65,167,60,一般,变差,6,"1,3",,否,否,3,否,是,是,是,否,.2,比较满意
6104020206,回答者,1,66,168,56,一般,变差,6,10,,否,是,2,否,是,是,是,否,0,一般
6104020206,其他成员1,2,64,158,45,差,变差,6,10,,否,是,2,否,是,是,是,否,0,一般
6104020205,回答者,1,61,174,65,差,变差,6,"1,7",,否,是,3,否,是,是,否,是,0,比较满意
6104020205,其他成员1,2,60,160,50,差,差不多,6,10,,否,否,3,否,是,是,否,是,0,比较满意
6104020204,回答者,1,60,162,63,好,变差,6,11,,否,是,1,是,否,否,否,是,.2,比较满意
6104020203,回答者,1,72,160,70,一般,变差,6,1,,否,否,2,是,否,否,否,是,.15,比较满意
6104020203,其他成员1,2,71,160,65,很差,5.0,6,"1,6",,否,是,2,是,否,否,否,否,.15,比较满意
6104020202,回答者,1,56,175,70,差,变差,6,7,,否,否,2,否,否,否,否,否,3,一般
6104020201,回答者,1,59,183,78,好,变差,6,7,,否,是,1,否,否,否,否,否,3,不太满意
6104020201,其他成员1,2,61,165,55,一般,变差,6,10,,否,是,1,是,否,否,否,否,3,不太满意
6104020112,回答者,1,51,160,65,好,变差,6,11,,否,是,1,否,否,否,否,否,.1,比较满意
6104020112,其他成员1,5,87,170,60,很差,变差,6,"1,2,3",,否,否,1,否,否,否,否,否,.1,比较满意
6104020111,回答者,2,45,165,54,一般,变差,6,11,,否,是,3,是,是,是,是,否,.5,不太满意
6104020110,回答者,1,58,170,62,差,差不多,2,11,低血压,否,是,2,否,否,否,否,否,.6,不太满意
6104020109,回答者,1,74,175,84,好,差不多,6,1,,否,是,2,是,否,是,是,是,.07,比较满意
6104020109,其他成员1,2,71,165,75,好,,6,11,,否,是,2,是,是,是,是,是,.07,比较满意
6104020108,回答者,1,65,175,65,好,差不多,6,11,,否,是,3,否,是,是,是,是,.3,一般
6104020108,其他成员1,2,65,165,60,好,差不多,6,11,,否,是,3,是,是,是,是,否,.3,一般
6104020107,回答者,1,65,179,71,好,变好,6,11,,否,是,2,否,是,是,是,否,.5,非常满意
6104020107,其他成员1,2,65,160,60,一般,变差,6,1,,否,是,2,是,是,是,是,否,.5,非常满意
6104020106,回答者,1,66,170,80,一般,差不多,6,"1,2,4,10",,否,否,3,是,是,是,是,否,.05,非常满意
6104020106,其他成员1,2,61,165,55,一般,差不多,6,11,,否,否,3,是,是,是,是,否,.05,非常满意
6104020105,回答者,1,65,170,65,很差,变差,8888,11,,否,是,2,是,是,是,是,是,.1,比较满意
6104020105,其他成员1,2,65,160,55,很差,变差,6,11,,否,是,3,否,是,是,是,是,.1,比较满意
6104020104,回答者,2,75,165,52,差,变差,6,"4,9,10",,否,是,1,是,是,是,是,否,7,比较满意
6104020104,其他成员1,1,70,156,60,差,变差,6,"4,10",,否,是,1,是,是,是,是,否,7,比较满意
6104020103,回答者,1,67,170,60,差,变差,6,"1,2,3,4",,否,否,2,否,否,否,否,否,.2,不太满意
6104020103,其他成员1,2,67,165,54,差,变差,6,"1,2,3",,否,否,2,否,否,否,否,否,.2,不太满意
6104020102,回答者,1,57,165,65,差,变好,1,11,,否,是,2,是,否,否,否,是,4,一般
6104020101,回答者,1,54,170,80,一般,变差,6,"1,2,4",,否,否,1,是,否,否,否,否,.5,比较满意
6103010201,回答者,1,68,170,60,很好,差不多,4,11,,否,否,2,否,否,是,是,否,7.5,一般
6103010201,其他成员1,2,64,151,60,很好,差不多,6,1,,否,否,2,是,是,是,是,否,7.5,一般
6103010202,回答者,1,57,160,50,差,变差,1,11,,否,是,2,是,否,是,是,否,1,比较满意
6103010203,回答者,2,76,165,55,好,差不多,6,11,,否,否,2,否,否,否,否,否,1,非常满意
6103010204,回答者,1,69,161,45,好,差不多,6,11,,否,是,2,否,是,是,是,否,.25,比较满意
6103010204,其他成员1,2,65,160,40,差,差不多,6,11,,否,是,2,否,是,是,是,否,.25,比较满意
6103010205,回答者,1,37,168,60,好,差不多,6,11,,否,是,3,否,否,否,否,否,7.5,比较满意
6103010206,回答者,1,62,170,59,好,差不多,6,11,,否,否,2,否,是,否,是,是,.5,一般
6103010207,回答者,1,45,176,80,好,差不多,6,11,,是,否,1,否,否,否,否,否,.5,一般
6103010207,其他成员1,4,67,167,60,好,变差,6,11,,是,是,2,否,否,否,否,否,.5,一般
6103010207,其他成员2,5,66,160,50,好,变差,6,11,,是,是,2,否,否,否,否,否,.5,一般
6103010208,回答者,1,46,172,76,一般,差不多,6,10,,否,是,1,是,是,是,否,否,1,不太满意
6103010208,其他成员1,4,87,160,50,好,差不多,6,10,,是,是,2,否,是,是,否,是,1,不太满意
6103010209,回答者,1,62,161,72,好,差不多,6,11,,否,是,2,否,是,是,否,否,7.5,比较满意
6103010209,其他成员1,2,62,161,52,好,差不多,6,11,,否,是,2,否,是,是,否,否,7.5,比较满意
6103010210,回答者,1,51,175,55,一般,变差,6,7,,否,是,3,否,否,否,否,否,10,比较满意
6103010210,其他成员1,4,77,150,50,一般,变差,6,1,,否,否,2,否,否,否,否,否,10,比较满意
6103010211,回答者,1,54,172,70,好,差不多,6,1,,否,否,3,否,否,否,否,否,.5,比较满意
6103010212,回答者,1,68,167,57,差,差不多,1,10,,否,是,2,否,是,是,是,否,.5,比较满意
6103010212,其他成员1,2,66,165,65,很好,差不多,6,8,,否,是,2,否,是,是,是,否,.5,比较满意
6103020101,回答者,1,58,175,80,差,变差,6,7,,否,否,2,否,是,否,否,否,1.5,比较满意
6103020102,回答者,1,54,180,55,差,变差,6,10,,否,否,2,是,是,是,是,否,1,比较满意
6103020103,回答者,1,76,172,70,一般,变差,6,1,,否,否,2,否,否,是,否,否,1,比较满意
6103020104,回答者,1,74,180,59,好,差不多,6,11,,否,否,2,否,是,是,是,否,.5,比较满意
6103020104,其他成员1,2,72,170,55,好,差不多,6,"1,3",,否,否,2,否,是,是,是,否,.5,比较满意
6103020105,回答者,1,70,160,55,很好,差不多,6,11,,否,是,2,否,否,否,否,否,.5,比较满意
6103020105,其他成员1,2,70,150,47,一般,变差,6,1,,否,是,2,是,是,是,是,否,.5,比较满意
6103020106,回答者,2,70,160,75,好,差不多,6,1,,否,是,3,是,是,是,是,否,.5,比较满意
6103020106,其他成员1,1,75,160,60,一般,变差,6,11,,否,是,1,是,是,是,是,否,.5,比较满意
6103020107,回答者,1,58,164,75,好,差不多,6,11,,否,否,2,否,否,否,否,否,8,比较满意
6103020108,回答者,1,59,175,70,好,差不多,6,11,,否,否,2,否,否,否,否,否,5,非常满意
6103020108,其他成员1,3,84,160,50,好,差不多,4,11,,否,否,2,否,否,否,否,否,5,非常满意
6103020109,回答者,1,71,172,75,很好,变差,6,11,,否,是,3,是,是,是,否,否,3,比较满意
6103020109,其他成员1,2,69,160,70,很好,变差,6,11,,否,是,3,是,是,是,否,否,3,比较满意
6103020110,回答者,2,75,.,65,一般,差不多,6,"1,10",胆结石,否,否,2,是,是,是,是,否,3,非常满意
6103020110,其他成员1,1,82,.,45,一般,差不多,6,"1,10",咳嗽,否,否,2,否,否,否,否,否,3,非常满意
6103020111,回答者,1,67,156,60,很好,差不多,6,11,,否,是,2,否,否,否,否,否,5.5,一般
6103020111,其他成员1,2,64,140,80,很差,差不多,2,8,,否,否,2,否,否,否,否,否,5.5,一般
6103020112,回答者,1,50,175,70,好,差不多,6,11,,否,否,3,否,否,否,否,否,5,一般
3302020101,回答者,1,44,170,65,很好,变好,6,11,,否,是,2,是,是,是,是,否,2.5,非常满意
3302020102,回答者,3,33,161,51,好,差不多,6,11,,否,是,2,否,是,是,是,是,1,比较满意
3302020102,其他成员1,1,60,170,60,一般,差不多,6,1,,否,是,2,否,是,是,是,是,1,比较满意
3302020103,回答者,1,53,173,74,一般,变差,6,10,,否,是,1,否,是,是,是,是,1,非常满意
3302020104,回答者,3,40,175,80,一般,差不多,6,11,,否,是,2,是,是,是,是,是,1,非常满意
3302020104,其他成员1,2,64,155,60,一般,差不多,4,11,,否,是,2,是,是,是,是,是,1,非常满意
3302020104,其他成员2,1,66,165,55,一般,差不多,6,11,,否,是,2,是,是,是,是,是,1,非常满意
3302020105,回答者,1,26,180,70,好,变差,6,11,,是,是,1,是,否,否,否,否,.5,很不满意
3302020106,回答者,1,60,178,86,一般,差不多,6,"1,2,3",,否,否,1,是,是,是,是,否,2,一般
3302020107,回答者,1,72,172,65,差,差不多,3,1,,否,否,2,是,是,是,是,是,.1,比较满意
3302020107,其他成员1,2,71,170,75,好,差不多,6,11,,否,否,2,是,是,是,是,是,.1,比较满意
3302020108,回答者,.,.,.,.,,,,,,,,,,,,,,.,
3302020109,回答者,1,56,176,80,好,差不多,6,1,,否,否,2,是,是,是,是,否,.5,比较满意
3302020110,回答者,1,38,180,95,好,差不多,6,11,,否,是,3,是,否,否,否,否,.5,比较满意
3302020110,其他成员1,1,64,170,65,好,差不多,6,10,,否,是,2,是,否,否,否,否,.5,比较满意
3302020110,其他成员2,1,60,165,75,好,差不多,6,11,,否,是,2,是,否,否,否,否,.5,比较满意
3302020111,回答者,1,44,172,75,好,差不多,6,11,,否,是,2,是,是,是,是,否,1.5,比较满意
3302020111,其他成员1,4,71,175,80,好,差不多,6,11,,否,是,2,是,是,是,是,是,1.5,比较满意
3302020111,其他成员2,4,70,152,60,好,差不多,6,11,,否,是,2,是,是,是,是,是,1.5,比较满意
3302020112,回答者,1,42,171,75,很好,差不多,6,11,,否,是,3,是,否,是,是,是,5,不太满意
3302020112,其他成员1,4,76,148,65,好,差不多,6,7,,否,是,2,是,否,是,是,是,5,不太满意
3302020113,回答者,1,53,162,53,一般,变差,6,11,,否,否,2,是,是,是,是,否,.6,比较满意
3302020114,回答者,1,38,177,61,好,差不多,6,11,,是,是,2,是,否,否,否,是,.3,比较满意
3302020115,回答者,1,53,178,85,好,差不多,6,11,,否,是,3,是,是,是,是,否,.5,很不满意
3303020201,回答者,1,72,153,51,好,差不多,6,11,,否,是,2,是,是,是,是,否,3,不太满意
3303020201,其他成员1,2,69,150,56,好,差不多,6,11,,否,是,2,是,是,是,是,否,3,不太满意
3303020202,回答者,1,41,170,59,一般,变差,6,7,,是,否,2,是,是,是,是,否,3,比较满意
3303020202,其他成员1,3,68,150,55,差,变差,1,2,,否,否,1,是,是,是,是,否,3,比较满意
3303020203,回答者,1,70,170,80,好,差不多,6,1,,否,否,2,是,是,是,是,是,.5,比较满意
3303020203,其他成员1,2,71,160,50,好,差不多,6,1,,是,否,2,是,是,是,是,否,.5,比较满意
3303020204,回答者,1,66,157,62,好,差不多,6,1,,否,是,2,是,是,是,是,否,1,一般
3303020204,其他成员1,2,65,157,60,好,差不多,6,3,,否,是,2,是,是,是,是,否,1,一般
3303020205,回答者,1,74,158,52,好,变差,6,11,,否,是,2,否,是,是,是,否,2,比较满意
3303020205,其他成员1,2,73,168,65,好,变差,6,"1,3",,否,否,2,否,是,是,是,否,2,比较满意
3303020206,回答者,1,73,163,55,一般,变差,6,1,,否,是,2,否,是,否,否,否,1,非常满意
3303020207,回答者,1,64,166,75,差,变差,6,11,,否,是,3,否,否,否,否,是,3,一般
3303020207,其他成员1,2,64,153,60,好,差不多,6,11,,否,是,2,否,否,否,否,是,3,
3303020208,回答者,2,70,168,75,好,差不多,6,"1,4,7",,否,是,2,是,是,是,是,否,2,比较满意
3303020208,其他成员1,1,72,163,50,好,差不多,6,1,,否,是,2,是,是,是,是,否,2,比较满意
3303020209,回答者,3,50,174,80,好,差不多,6,11,,否,是,1,是,是,是,是,是,1.5,比较满意
3303020209,其他成员1,1,81,165,55,一般,变差,6,11,,否,是,2,否,是,是,是,是,1.5,比较满意
3303020209,其他成员2,2,76,160,55,一般,5.0,6,11,,否,是,2,否,是,是,是,是,1.5,比较满意
3303020210,回答者,1,82,166,73,差,变差,6,1,,否,是,2,是,是,是,是,否,1,比较满意
3303020210,其他成员1,2,82,159,38,好,变差,6,1,,否,是,2,是,是,是,是,否,1,比较满意
3303020211,回答者,1,66,165,65,好,差不多,6,11,,否,否,2,否,否,否,否,否,6,比较满意
3303020211,其他成员1,2,68,165,53,好,差不多,6,11,,否,否,2,否,否,否,否,否,6,比较满意
3303020212,回答者,3,33,155,60,一般,差不多,6,11,,是,否,2,否,否,否,否,否,1.5,比较满意
3303020213,回答者,1,63,168,68,很好,差不多,6,11,,否,否,2,否,是,是,是,是,3.5,比较满意
3303020214,回答者,1,70,165,60,好,差不多,6,3,,否,否,3,否,是,是,是,是,3,比较满意
3303020214,其他成员1,2,73,155,40,一般,差不多,6,11,,否,否,3,否,是,是,是,是,3,
3303020101,回答者,1,67,165,60,一般,差不多,4,1,,否,否,3,否,否,否,否,否,2,一般
3303020101,其他成员1,2,63,138,35,一般,差不多,6,7,,否,否,3,否,否,否,否,否,2,一般
3303020102,回答者,2,72,165,79,一般,差不多,6,11,,否,是,2,是,是,是,是,否,1.5,一般
3303020102,其他成员1,1,66,157,51,一般,差不多,6,11,,否,是,2,是,是,是,是,否,1.5,一般
3303020103,回答者,1,68,178,68,好,变差,6,1,,否,是,2,是,是,是,是,否,2,非常满意
3303020103,其他成员1,2,66,159,80,好,变差,6,1,,否,是,2,否,是,是,是,否,2,非常满意
3303020103,其他成员2,3,91,155,40,好,变差,6,4,,否,否,2,否,是,是,是,是,2,非常满意
3303020104,回答者,2,59,175,80,好,变差,6,11,,否,是,2,否,否,否,否,否,6,比较满意
3303020104,其他成员1,1,60,167,68,好,变差,6,11,,否,是,2,否,否,否,否,否,6,比较满意
3303020105,回答者,2,69,162,65,一般,差不多,6,1,,否,是,2,否,是,是,是,否,9999,比较满意
3303020105,其他成员1,1,73,170,75,一般,差不多,6,1,,否,是,2,否,是,是,是,否,9999,比较满意
3303020106,回答者,2,65,157,59,好,差不多,6,11,,否,是,2,是,是,是,是,否,3,一般
3303020106,其他成员1,1,69,168,60,好,差不多,6,11,,否,是,2,是,是,是,是,否,3,一般
3303020107,回答者,1,80,140,45,很好,差不多,1,11,,否,否,3,否,否,否,否,否,.15,比较满意
3303020108,回答者,1,58,170,60,好,差不多,6,11,,否,是,2,否,是,是,是,否,2,比较满意
3303020108,其他成员1,4,87,160,60,好,差不多,6,11,,否,是,2,否,是,是,是,否,2,
3303020109,回答者,1,70,170,74,一般,差不多,6,1,,否,是,2,否,否,否,否,否,1,比较满意
3303020109,其他成员1,2,69,165,60,一般,差不多,6,8,,否,是,2,否,否,否,否,否,1,比较满意
3303020110,回答者,2,60,156,57,一般,差不多,6,1,,否,是,2,是,是,是,是,否,3,9999.0
3303020110,其他成员1,1,66,170,9999,好,差不多,3,"1,2",,否,是,2,是,是,是,是,否,3,9999.0
3303020111,回答者,8,49,168,60,很差,差不多,6,1,,否,否,1,是,是,是,是,否,1.5,比较满意
3303020111,其他成员1,1,71,9999,9999,很差,变差,1,6,,否,是,2,是,是,是,是,否,1.5,比较满意
3303020111,其他成员2,2,66,9999,9999,很差,5.0,6,11,,否,是,2,是,是,是,是,否,15,比较满意
3303020112,回答者,1,66,9999,67,一般,变好,6,10,,否,是,2,否,是,是,是,否,1.5,比较满意
3303020112,其他成员1,2,64,158,65,一般,变好,6,7,,否,是,2,否,是,是,是,否,1.5,比较满意
3303020113,回答者,1,76,167,80,很好,差不多,6,1,,否,是,2,是,是,是,是,否,1,比较满意
3303020113,其他成员1,2,76,153,45,很好,差不多,6,1,,否,是,2,是,是,是,是,否,1,比较满意
3303020114,回答者,2,52,155,48,一般,变差,6,11,,否,否,2,是,否,是,否,否,3,比较满意
3303020114,其他成员1,4,75,162,65,差,变差,4,1,,否,否,2,否,是,是,是,否,3,
3302020201,回答者,1,49,177,60,一般,差不多,6,10,,否,否,3,否,否,是,是,否,.4,比较满意
3302020201,其他成员1,4,74,180,65,差,差不多,6,4,,否,否,2,否,否,否,是,否,.4,比较满意
3302020201,其他成员2,4,72,160,65,差,差不多,6,"1,2,3",,否,否,2,否,是,否,是,否,.4,比较满意
3302020202,回答者,1,38,175,75,一般,差不多,6,11,,否,是,2,是,否,否,否,否,1,比较满意
3302020203,回答者,1,39,172,80,很好,差不多,6,11,,否,是,2,否,否,否,否,否,2,非常满意
3302020204,回答者,1,56,175,90,好,变差,6,"1,10",尿酸高,否,是,2,否,是,是,是,否,1,非常满意
3302020205,回答者,1,53,182,79,很差,变差,6,6,,否,是,1,是,是,是,是,否,.6,不太满意
3302020206,回答者,2,36,164,65,很好,差不多,6,11,,是,是,1,是,是,是,是,否,.2,比较满意
3302020206,其他成员1,4,60,162,60,很好,差不多,6,11,,否,否,3,是,是,是,是,否,.2,比较满意
3302020207,回答者,1,51,176,74,一般,变差,3,7,,否,是,1,是,是,是,是,否,1,非常满意
3302020208,回答者,1,60,178,70,一般,差不多,6,11,,否,是,2,是,是,是,是,否,5,非常满意
3302020208,其他成员1,2,60,163,58,一般,差不多,6,3,,否,是,2,是,是,是,是,否,5,非常满意
3302020209,回答者,8,35,157,63,很好,差不多,6,11,,否,否,1,是,是,是,是,是,.4,比较满意
3302020209,其他成员1,1,61,172,9999,一般,差不多,2,6,,否,是,1,是,是,是,是,是,.4,比较满意
3302020210,回答者,1,38,168,65,好,差不多,6,11,,否,否,3,是,是,是,是,否,1,比较满意
3302020210,其他成员1,5,62,165,58,好,差不多,6,11,,否,否,2,是,是,是,是,否,1,比较满意
3302020211,回答者,1,61,165,60,差,变差,6,11,,否,否,2,否,否,否,否,否,1,比较满意
3302020212,回答者,1,41,178,78,好,变好,6,11,,否,是,3,是,是,是,是,否,2,非常满意
3302020213,回答者,1,65,173,78,好,变好,6,"1,3",,否,否,2,是,是,是,是,否,.2,比较满意
3302020213,其他成员1,2,64,156,54,好,变好,6,11,,否,否,2,是,是,是,是,否,.2,比较满意
3303010101,回答者,1,70,155,52.5,一般,差不多,6,11,,否,是,2,否,是,是,是,否,6,非常满意
3303010101,其他成员1,2,69,175,75,一般,差不多,6,11,,否,是,2,否,是,是,是,否,6,非常满意
3303010102,回答者,1,67,160,120,很好,差不多,6,3,,否,否,2,否,是,是,是,是,.5,非常满意
3303010102,其他成员1,2,68,160,130,好,差不多,4,11,,否,否,2,否,是,是,是,是,.5,非常满意
3303010103,回答者,3,59,159,60,差,变差,6,11,,否,是,2,否,否,否,否,否,6,非常满意
3303010103,其他成员1,1,80,162,50,差,变差,4,10,,否,是,3,否,否,否,否,否,6,非常满意
3303010104,回答者,4,42,153,49,好,差不多,6,11,,否,是,2,是,是,是,是,是,2,比较满意
3303010104,其他成员1,1,66,172,70,好,差不多,6,1,,否,是,2,否,是,是,是,否,2,比较满意
3303010104,其他成员2,2,64,155,49,好,差不多,6,11,,否,是,2,是,是,是,是,否,2,比较满意
3303010105,回答者,2,66,158,60,一般,差不多,6,"4,7",,否,否,1,否,否,否,是,否,.1,比较满意
3303010105,其他成员1,1,68,171,55,一般,差不多,6,4,,否,否,2,否,否,否,是,否,.1,比较满意
3303010106,回答者,2,67,9999,51,一般,差不多,6,1,,否,否,2,否,否,否,否,否,2,比较满意
3303010106,其他成员1,1,68,9999,65,差,变好,6,4,,否,否,2,否,否,否,否,否,2,比较满意
3303010107,回答者,3,40,161,60,一般,差不多,6,11,,是,是,2,否,是,是,是,否,.5,一般
3303010107,其他成员1,1,66,172,60,差,差不多,6,11,,否,否,2,否,否,否,否,否,.5,一般
3303010107,其他成员2,2,66,150,51,差,差不多,6,3,,否,否,2,否,是,否,否,否,.5,一般
3303010108,回答者,1,57,168,75,好,变差,6,11,,否,否,1,否,否,是,否,否,1,非常满意
3303010108,其他成员1,4,87,169,65,好,差不多,6,1,,否,否,3,否,否,是,否,否,1,
3303010109,回答者,1,44,168,60,很好,差不多,6,3,,否,是,2,否,是,是,是,否,1,非常满意
3303010109,其他成员1,4,78,160,60,差,差不多,6,1,,9999.0,否,2,否,是,是,是,否,1,非常满意
3303010110,回答者,2,76,150,55,好,差不多,6,7,,否,是,2,否,是,是,是,是,.3,非常满意
3303010110,其他成员1,1,75,155,50,好,变差,6,11,,否,是,2,否,是,是,是,是,.3,
3303010111,回答者,1,71,166,65,一般,差不多,6,3,,否,是,2,是,是,是,是,否,1,比较满意
3303010111,其他成员1,2,73,155,50,差,差不多,6,9,,否,是,2,是,是,是,是,否,1,比较满意
3303010112,回答者,1,66,170,70,好,差不多,6,1,,否,否,"1,2",否,是,是,是,否,.3,非常满意
3303010112,其他成员1,2,63,155,55,好,差不多,6,11,,否,否,"1,2",否,否,否,否,否,.5,
3303010113,回答者,1,62,165,75,差,变差,6,11,,否,是,2,是,否,否,否,否,.4,比较满意
3303010114,回答者,1,66,160,70,好,差不多,6,1,,否,否,2,是,是,是,是,否,.05,比较满意
3303010114,其他成员1,2,66,9999,55,一般,差不多,6,1,,否,否,2,是,是,是,是,否,.05,比较满意
3303010115,回答者,1,66,161,67.5,好,差不多,6,1,,否,是,2,否,是,是,是,否,.3,比较满意
3303010115,其他成员1,2,64,158,58,一般,差不多,6,1,,否,是,2,否,是,是,是,否,.3,比较满意
3303010201,回答者,3,28,160,45,很好,差不多,6,11,,否,否,1,是,是,是,是,是,.1,比较满意
