varID,var3b_1,var3b_2,var3b_3,var3b_4,var3b_5,var3b_6,var3b_7,var3b_8,var3b_8a,var3b_9,var3b_10,var3b_11,var3b_12,var3b_12a,var3b_13,var3b_14,var3b_15,var3b_16,var3b_17,var3b_17a,var3b_18,var3b_18a,var3b_19,var3b_19a,var3b_20,var3b_21,var3b_22,var3b_22a,var3b_23
4105030107,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4105030108,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4105030109,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4105030110,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4105030111,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4105030112,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4101030101,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4101030102,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4101030103,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4101030104,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4101030105,c,3,1998,1,是,否,1,8,种儿子地,否,否,.,2,,,,,.,,,,,4,无,是,较好,1,,875
4101030106,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4101030107,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4101030108,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4101030109,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4101030110,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4101030111,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4101030112,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4101030113,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4103020101,c,3.6,2016,.6,否,否,1,8,父母的地,否,否,.,1,,实物,,小麦,167,一年一付,,收获后,,,,是,较好,1,,900
4103020101,d,2.43,2016,.4,否,否,1,8,父母的地,否,否,.,1,,实物,,小麦,167,一年一付,,收获后,,,,是,较好,1,,900
4103020102,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4103020103,c,5,2017,1,否,是,1,1,,是,是,.,2,,,,,.,,,,,3,,是,较好,1,,600
4103020103,d,2.8,2017,1,否,是,1,1,,是,是,.,2,,,,,.,,,,,3,,是,较好,1,,600
4103020104,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4103020105,c,2.8,1983,.3,否,否,1,1,,是,否,.,2,,,,,.,,,,,4,无,是,一般,1,,2200
4103020105,d,2.5,1983,.4,否,否,1,1,,是,否,.,2,,,,,.,,,,,4,无,是,一般,1,,2000
4103020106,c,3,2016,.4,是,否,1,1,,否,否,.,1,,现金,500,,.,一年一付,,收获后,,,,是,较好,1,,200
4103020106,d,2.4,2016,.3,是,否,1,1,,否,否,.,1,,现金,500,,.,一年一付,,收获后,,,,是,较好,1,,200
4103020107,c,108,2015,.2,是,是,1,2,,是,是,30,1,,现金,800,,.,一年一付,,收获后,,,,是,一般,2,,1000
4103020107,d,50,2015,.2,是,是,1,2,,是,是,30,1,,现金,800,,.,一年一付,,收获后,,,,是,一般,1,,400
4103020108,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4103020109,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4103020110,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4103020111,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4103020112,c,30,2019,.2,是,是,1,1,,是,是,1,1,,现金,800,,.,一年一付,,收获前,,,,是,较好,2,,4200
4103020112,d,5,2019,.2,是,是,1,1,,是,是,1,1,,现金,800,,.,一年一付,,收获前,,,,是,较好,2,,15000
4103020113,c,10,2017,1,否,否,1,1,,否,否,.,1,,现金,70,,.,一年一付,,收获后,,,,是,较好,1,,450
4103030201,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4103030202,c,50,2013,1,是,是,1,1,,是,是,10,1,,现金,1000,,.,一年一付,,收获前,,,,是,一般,1,,2000
4103030203,c,8.03,2017,1,是,是,1,1,,是,是,8,1,,现金,900,,.,一年一付,,收获后,,,,是,一般,2,,400
4103030204,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4103030205,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4103030206,c,8,2016,1,否,是,1,1,,是,是,10,1,,现金,800,,.,一年一付,,收获前,,,,是,较好,2,,4800
4103030207,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4103030208,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4103030209,c,2.2,2004,3,否,是,3,4,,否,否,.,1,,现金,450,,.,一年一付,,收获前,,,,是,较好,1,,500
4103030209,d,2.8,2019,1,否,是,1,1,,否,否,.,1,,现金,400,,.,一年一付,,收获后,,,,是,较好,1,,50
4103030210,c,10.5,2016,4,是,是,1,1,,是,是,10,1,,现金,800,,.,一年一付,,收获后,,,,是,较好,2,,4000
4103030211,c,3,2016,.4,是,是,1,1,,是,是,5,1,,现金,800,,.,一年一付,,收获后,,,,是,较好,2,,3450
4103030212,c,7,2018,.6,是,是,1,1,,否,否,.,1,,现金,900,,.,一年一付,,收获后,,,,是,较好,3,,2500
4103030213,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4105010101,c,7,2016,1,是,是,1,1,,是,否,.,1,,现金,1000,,.,一年一付,,收获后,,,,是,较好,3,,_1000
4105010102,c,1.05,2018,.5,是,否,2,1,,否,否,.,1,,现金,1120,,.,一年一付,,收获后,,,,是,较好,2,,3000
4105010103,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4105010104,c,30,2012,10,否,是,1,1,,是,否,.,1,,现金,1500,,.,一年一付,,收获前,,,,是,较好,2,,6000
4105010104,d,20,2018,10,否,是,1,1,,是,否,.,1,,现金,1500,,.,一年一付,,收获前,,,,是,较好,2,,0
4105010105,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4105010106,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4105010107,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4105010108,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4105010109,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4105010110,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4105010111,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4105010112,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4105020101,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4105020102,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4105020103,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4105020104,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4105020105,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4105020106,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4105020107,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4105020108,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4105020109,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4105020110,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4105020111,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4105020112,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4103020201,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4103020202,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4103020203,c,70,2013,1,是,是,1,1,,是,否,.,1,,现金,800,,.,一年一付,,收获后,,,,是,一般,1,,2000
4103020203,d,50,2016,1,是,是,1,1,,是,否,.,1,,现金,800,,.,一年一付,,收获后,,,,是,一般,1,,400
4103020204,c,80,2015,.5,是,是,1,1,,否,否,.,1,,现金,800,,.,一年一付,,收获前,,,,是,较好,1,,250
4103020204,d,40,2016,.5,否,是,1,1,,否,否,.,1,,现金,800,,.,一年一付,,收获前,,,,是,较好,"1,2",,800
4103020205,c,140,2017,5,否,是,1,1,,否,是,1,1,,现金,800,,.,一年一付,,收获前,,,,否,,1,,2000
4103020205,d,68,2017,2,否,是,1,1,,否,是,1,1,,现金,800,,.,一年一付,,收获前,,,,否,,1,,2000
4103020206,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4103020207,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4103020208,c,100,2015,1,否,是,1,4,,是,否,.,1,,现金,800,,.,一年一付,,收获后,,,,是,较好,1,,650
4103020208,d,50,2015,1,否,是,1,4,,是,否,.,1,,现金,800,,.,一年一付,,收获后,,,,是,较好,2,,1100
4103020209,c,5,2018,.01,是,是,1,1,,否,否,.,1,,现金,600,,.,一年一付,,收获前,,,,是,一般,1,,800
4103020209,d,2.5,2018,.01,是,是,1,1,,否,否,.,1,,现金,600,,.,一年一付,,收获前,,,,是,一般,1,,800
4103020210,c,40,2015,1,是,是,1,2,,是,否,.,1,,现金,800,,.,一年一付,,收获前,,,,是,较好,2,,1000
4103020210,d,35,2015,1,是,是,1,2,,是,否,.,1,,现金,800,,.,一年一付,,收获前,,,,是,较好,1,,1200
4103020211,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4103020212,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4103020213,c,12,2010,20,否,是,1,1,,否,否,.,2,,,,,.,,,,,4,无,是,较好,1,,1000
4103020213,d,1.5,2016,1,是,否,1,1,,否,否,.,1,,现金,1000,,.,一年一付,,收获后,,,,是,较好,1,,850
2301010201,c,18.5,2015,3,否,是,1,1,,是,否,.,1,,现金,500,,.,一年一付,,收获后,,,,是,较好,1,,800
2301010201,d,8,2015,3,否,是,1,1,,是,否,.,1,,现金,500,,.,一年一付,,收获后,,,,是,较好,1,,800
2301010202,c,18,1998,3,是,否,2,4,,否,否,.,1,,现金,250,,.,一年一付,,收获前,,,,是,较好,1,,568
2301010203,c,150,2019,40,否,是,1,2,,是,否,.,1,,现金,400,,.,一年一付,,收获前,,,,是,一般,1,,700
2301010204,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
2301010205,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
2301010206,c,30,2017,2,否,否,1,1,,是,是,1,1,,现金,450,,.,一年一付,,收获前,,,,是,一般,1,,680
2301010207,c,17,2002,2,否,是,1,1,,是,否,.,1,,现金,325,,.,一年一付,,收获后,,,,是,较好,1,,1200
2301010207,d,12,2002,2,否,是,1,1,,是,否,.,1,,现金,325,,.,一年一付,,收获后,,,,是,较好,1,,1200
2301010208,c,20,2000,2,否,否,1,1,,是,否,.,1,,现金,400,,.,一年一付,,收获前,,,,是,较好,1,,9999
2301010208,d,13,2000,2,是,否,1,1,,是,否,.,1,,现金,400,,.,一年一付,,收获前,,,,是,较好,1,,9999
2301010209,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
2301010210,c,15,2015,1,否,是,1,4,,是,是,2,1,,现金,250,,.,一次付清,,收获前,,,,是,一般,1,,700
2301010210,d,15,2015,1,否,是,1,4,,是,是,2,1,,现金,250,,.,一次付清,,收获前,,,,是,一般,1,,700
2301010211,c,36,9999,1.5,否,否,1,5,,否,否,.,1,,现金,250,,.,其他,2年??,收获前,,,,,,1,,25740
2301010212,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
2305030101,c,70,2017,5,是,是,1,8,开荒,是,是,1,1,,现金,60,,.,一年一付,,收获前,,,,是,较好,1,,786
2305030102,c,60,2010,2,是,是,1,1,,是,否,.,1,,现金,466,,.,一年一付,,收获前,,,,是,较好,1,,1066
2305030102,d,25.5,2010,3,是,是,1,1,,是,否,.,1,,现金,466,,.,一年一付,,收获前,,,,是,较好,1,,1066
2305030103,c,60,2019,2,是,是,1,1,,是,是,1,1,,现金,500,,.,一年一付,,收获前,,,,是,较好,1,,1000
2305030103,d,20,2018,1.5,否,是,1,1,,是,是,1,1,,现金,500,,.,一年一付,,收获前,,,,是,较好,1,,1000
2305030104,c,210,2010,5,否,是,"1,3",1,,是,是,1,1,,现金,466,,.,一年一付,,收获前,,,,是,一般,1,,1066
2305030104,d,120,2013,3,否,是,"1,3",1,,是,是,1,1,,现金,466,,.,一年一付,,收获前,,,,是,一般,1,,1066
2305030105,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
2305030106,c,90,2019,8,否,是,3,1,,否,是,1,1,,现金,500,,.,一年一付,,收获前,,,,是,较好,1,,1133
2305030106,d,50,2019,12,否,是,3,1,,否,是,1,1,,现金,500,,.,一年一付,,收获前,,,,是,较好,1,,1133
2305030107,c,90,2014,60,否,否,"2,3",1,,是,是,6,1,,现金,200,,.,一次付清,,,,,,是,较好,1,,0
2305030108,c,45,2017,3,否,是,1,1,,是,否,.,1,,现金,500,,.,一年一付,,收获前,,,,是,较好,1,,1166
2305030108,d,30,2010,2,否,是,1,1,,是,否,.,1,,现金,500,,.,一年一付,,收获前,,,,是,较好,1,,1166
2305030109,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
2305030110,c,30,2017,2,否,是,1,1,,是,否,.,1,,现金,466,,.,一年一付,,收获前,,,,是,一般,1,,1200
2305030110,d,22.5,2017,2,是,是,1,1,,是,否,.,1,,现金,466,,.,一年一付,,收获前,,,,是,一般,1,,1200
2305030111,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
2305030112,c,300,2016,2,否,是,3,1,,是,是,1,1,,现金,467,,.,一年一付,,收获前,,,,是,较好,1,,1200
2305030112,d,55,2016,1,否,否,3,1,,是,是,1,1,,现金,467,,.,一年一付,,收获前,,,,是,较好,1,,1200
2304020101,c,19,2012,5,否,否,2,1,,是,是,1,1,,现金,500,,.,一年一付,,收获前,,,,是,一般,1,,500
2304020101,d,17,2012,5,否,否,2,1,,是,是,1,1,,现金,500,,.,一年一付,,收获前,,,,是,一般,1,,700
2304020102,c,33,2010,2,否,否,2,1,,否,是,1,1,,现金,220,,.,一年一付,,收获前,,,,是,较好,1,,0
2304020102,d,3,2010,2,是,否,2,1,,否,是,1,1,,现金,220,,.,一年一付,,收获前,,,,是,较好,1,,0
2304020103,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
2304020104,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
2304020105,c,50,2019,4,否,否,2,1,,是,是,1,1,,现金,400,,.,一年一付,,收获前,,,,是,较好,1,,800
2304020105,d,30,2019,4,否,否,2,1,,是,是,1,1,,现金,400,,.,一年一付,,收获前,,,,是,较好,1,,800
2304020106,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
2304020107,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
2304020108,c,36,2008,7,否,否,2,1,,是,是,.,1,,现金,220,,.,一年一付,,收获后,,,,是,较好,1,,833
2304020108,d,30,2008,7,否,否,2,1,,是,是,.,1,,现金,220,,.,一年一付,,收获后,,,,是,较好,1,,833
2304020109,c,99,2016,.5,否,否,2,1,,是,是,5,1,,现金,667,,.,一次付清,,,,,,是,较好,1,,500
2304020109,d,60,2019,4,否,否,2,1,,否,是,1,1,,现金,353,,.,一年一付,,收获前,,,,是,较好,1,,500
2304020110,c,135,2015,5,否,否,1,2,,是,否,.,1,,现金,,,333,一次付清,,,,,,否,,1,,800
2304020110,d,45,2017,2,否,否,2,1,,是,是,1,1,,现金,,,333,一年一付,,收获前,,,,是,一般,1,,333
2304020111,c,15,2019,4,是,否,1,1,,否,否,.,1,,现金,355,,.,一年一付,,收获前,,,,是,较好,1,,266
2304020111,d,9,2019,4,是,否,1,1,,否,否,.,1,,现金,355,,.,一年一付,,收获前,,,,是,较好,1,,266
2304020112,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
2304030201,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
2304030202,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
2304030203,c,30,2019,7,否,是,1,2,,是,是,1,1,,现金,267,,.,一年一付,,收获前,,,,是,较好,1,,0
2304030203,d,16.5,2019,10,否,是,1,2,,是,是,1,1,,现金,267,,.,一年一付,,收获前,,,,是,较好,1,,0
2304030204,c,28.8,2016,6,是,否,1,2,,否,是,1,1,,现金,333,,.,一年一付,,收获前,,,,是,较好,1,,9999
2304030204,d,15,2016,6,否,否,1,2,,否,是,1,1,,现金,333,,.,一年一付,,收获前,,,,是,较好,1,,9999
2304030205,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
2304030206,c,15,1998,4,否,否,3,4,,否,否,.,2,,,,,.,,,,,4,开荒地,是,较好,1,,554.6
2304030207,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
2304030208,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
2304030209,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
2304030210,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
2304030211,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
2304030212,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
2301020201,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
2301020202,c,10,2014,3,否,是,1,1,,否,否,.,1,,现金,166.6,,.,一年一付,,收获前,,,,是,较好,1,,650
2301020202,d,8,2014,4,否,是,1,1,,否,否,.,1,,现金,166.6,,.,一年一付,,收获前,,,,是,较好,1,,520
2301020203,c,22.5,2019,6,否,否,3,1,,否,否,.,1,,现金,233,,.,一年一付,,收获前,,,,是,一般,1,,14625
2301020203,d,10,2019,5,否,否,3,1,,否,否,.,1,,现金,233,,.,一年一付,,收获前,,,,是,一般,1,,6500
2301020204,c,16,2015,10,否,否,3,1,,是,是,3,1,,现金,266,,.,一次付清,,收获前,,,,是,一般,1,,640
2301020204,d,10,2015,6,否,否,3,1,,是,是,3,1,,现金,266,,.,一次付清,,收获前,,,,是,一般,1,,640
2301020205,c,10.5,2014,6,是,是,1,4,,是,是,3,1,,现金,300,,.,一年一付,,收获后,,,,是,一般,1,,933
2301020205,d,5.5,2014,6,是,是,1,4,,是,是,3,1,,现金,300,,.,一年一付,,收获后,,,,是,一般,1,,933
2301020206,c,23,2019,3,否,是,1,3,,是,否,.,1,,现金,200,,.,一年一付,,收获后,,,,是,一般,1,,1000
2301020206,d,15,2019,1,否,是,1,3,,是,否,.,1,,现金,200,,.,一年一付,,收获后,,,,是,一般,1,,1000
2301020207,c,30,2012,10,否,是,3,1,,否,是,1,1,,现金,200,,.,一年一付,,收获后,,,,是,较好,1,,667
2301020208,c,1.5,2014,1,是,是,2,1,,是,是,10,1,,现金,300,,.,一次付清,,,,,,是,以前不认识,1,,1050
2301020209,c,22,2018,4,否,否,2,1,,是,是,2,1,,现金,220,,.,一次付清,,收获前,,,,是,较好,1,,780
2301020209,d,20,2018,8,否,否,2,1,,是,是,2,1,,现金,220,,.,一次付清,,收获前,,,,是,较好,1,,780
2301020210,c,8,2010,5,否,是,1,1,,否,否,.,1,,现金,300,,.,一年一付,,收获前,,,,是,较好,1,,780
2301020210,d,6,2016,5,否,是,1,1,,否,是,5,1,,现金,160,,.,一次付清,,收获前,,,,是,较好,1,,780
2301020211,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
2301020212,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
2304030101,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
2304030102,c,15,2014,1,是,否,1,1,,否,否,.,1,,现金,366,,.,一年一付,,收获前,,,,是,较好,1,,666
2304030102,d,6,2014,2,是,否,1,1,,否,否,.,1,,现金,360,,.,一年一付,,收获前,,,,是,较好,1,,666
2304030103,c,30,2016,4,是,否,"1,3",1,,否,是,1,1,,现金,413,,.,一年一付,,收获前,,,,是,较好,1,,928
2304030103,d,19.5,2016,2,是,否,"1,3",1,,否,是,1,1,,现金,413,,.,一年一付,,收获前,,,,是,较好,1,,928
2304030104,c,22,2015,7.5,否,否,1,1,,是,是,1,1,,现金,433,,.,一年一付,,收获前,,,,是,较好,1,,480
2304030104,d,13.5,2015,7.5,是,否,1,1,,是,是,1,1,,现金,433,,.,一年一付,,收获前,,,,是,较好,1,,540
2304030105,c,15,2015,2,否,是,1,1,,是,否,.,1,,现金,200,,.,一年一付,,收获后,,,,是,较好,1,,400
2304030105,d,7.5,2015,1,否,是,1,1,,是,否,.,1,,现金,400,,.,一年一付,,收获后,,,,是,较好,1,,533
2304030106,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
2304030107,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
2304030108,c,12,2019,3,否,否,1,1,,否,是,1,1,,现金,400,,.,一年一付,,收获前,,,,是,较好,1,,760
2304030108,d,12,2019,2,否,否,1,1,,否,是,1,1,,现金,400,,.,一年一付,,收获前,,,,是,较好,1,,552
2304030109,c,30,2002,6,否,否,1,5,,是,是,3,1,,现金,333,,.,其他,,,,,,是,较好,1,,620
2304030109,d,22,2016,8,否,否,2,5,,是,是,10,1,,现金,136,,.,一次付清,,,,,,是,较好,1,,420
2304030110,c,15,2015,1,是,否,1,5,,否,否,.,1,,现金,400,,.,一年一付,,收获前,,,,是,较好,1,,600
2304030110,d,6,2015,.3,是,否,2,5,,否,否,.,1,,现金,400,,.,一年一付,,收获前,,,,是,较好,1,,666
2304030111,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
2304030112,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
2305020201,c,30,2019,10,是,否,1,4,,否,否,.,1,,现金,60,,.,一年一付,,收获前,,,,是,较好,1,,0
2305020201,d,8,2011,4,是,否,1,1,,否,否,.,1,,现金,433.33,,.,一年一付,,收获前,,,,是,较好,1,,1269.33
2305020202,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
2305020203,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
2305020204,c,75,2015,10,否,是,1,3,,是,是,5,1,,现金,367,,.,一年一付,,收获前,,,,是,一般,1,,1008
2305020204,d,45,2019,7,否,是,1,3,,是,否,.,1,,现金,400,,.,一年一付,,收获前,,,,是,一般,1,,1008
2305020205,c,15,2010,4,否,是,1,1,,是,是,10,1,,现金,366.6,,.,一年一付,,收获前,,,,是,较好,1,,960
2305020206,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
2305020207,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
2305020208,c,90,2008,8,是,是,1,1,,是,是,1,1,,现金,400,,.,一年一付,,收获前,,,,是,较好,1,,1016
2305020208,d,37.5,2008,1,否,是,1,1,,是,是,1,1,,现金,400,,.,一年一付,,收获前,,,,是,较好,1,,1016
2305020209,c,60,2018,6,否,是,1,1,,否,否,.,1,,现金,400,,.,一年一付,,收获后,,,,是,较好,1,,1200
2305020209,d,30,2015,6,否,是,3,1,,否,否,.,1,,现金,350,,.,一年一付,,收获前,,,,是,较好,1,,1000
2305020210,c,45,2018,10,否,是,1,1,,是,是,3,1,,现金,500,,.,一年一付,,收获前,,,,是,较好,1,,3000
2305020210,d,30,2015,12,否,是,1,1,,是,是,5,1,,现金,400,,.,一年一付,,收获前,,,,是,较好,1,,3000
2305020211,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
2305020212,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
2305010201,c,157,2010,60,否,否,1,5,,是,否,.,1,,现金,400,,.,一年一付,,收获前,,,,是,较好,1,,
2305010202,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
2305010203,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
2305010204,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
2305010205,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
2305010206,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
2305010207,c,112.5,1997,80,否,否,1,1,,是,是,1,1,,现金,200,,.,一年一付,,收获前,,,,是,一般,1,,0
2305010207,d,60,1997,80,否,否,1,1,,是,是,1,1,,现金,200,,.,一年一付,,收获前,,,,是,一般,1,,0
2305010208,c,60,1997,25,否,否,1,4,,是,是,30,1,,现金,33.3,,.,一年一付,,收获后,,,,是,较好,1,,0
2305010209,c,97.5,2008,50,是,否,1,1,,否,否,.,2,,,,,.,,,,,"1,3",,是,较好,1,,0
2305010210,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
2305010211,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
2305010212,c,15,2001,40,否,是,1,4,,是,是,27,1,,现金,33.33,,.,一年一付,,收获后,,,,是,较好,1,,0
2305010212,d,15,2001,40,否,是,1,4,,是,是,27,1,,现金,33.33,,.,一年一付,,收获后,,,,是,较好,1,,0
2305020101,c,180,2018,2,是,是,2,1,,是,是,5,1,,现金,400,,.,一年一付,,收获前,,,,是,较好,1,,1133
2305020102,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
2305020103,c,10,2008,3,是,是,3,1,,否,否,.,1,,现金,550,,.,一年一付,,收获前,,,,是,较好,1,,310
2305020104,c,1200,2003,.7,是,是,1,5,,否,否,.,1,,现金,366,,.,一年一付,,收获前,,,,是,较好,1,,933
2305020104,d,375,2003,.7,是,是,1,5,,否,否,.,1,,现金,366,,.,一年一付,,收获前,,,,是,较好,1,,933
2305020105,c,390,2014,3,是,是,"1,2,3",1,,是,否,.,1,,现金,367,,.,一年一付,,收获前,,,,是,较好,1,,0
2305020105,d,5,2014,50,否,是,1,1,,是,否,.,1,,现金,367,,.,一年一付,,收获前,,,,是,较好,1,,400
2305020106,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
2305020107,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
2305020108,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
2305020109,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
2305020110,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
2305020111,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
2305020112,c,114,2017,1,否,是,1,1,,是,是,1,1,,现金,433,,.,一年一付,,收获前,,,,是,较好,1,,1000
2305020112,d,75,2017,.1,否,是,1,1,,是,是,1,1,,现金,433,,.,一年一付,,收获前,,,,是,较好,1,,1000
2305010101,c,75,1999,2,否,否,3,4,,是,是,25,1,,现金,667,,.,一次付清,,,,,,是,较好,1,,11
2305010101,d,20.5,1999,.6,否,否,1,4,,是,是,25,1,,现金,667,,.,一次付清,,,,,,是,较好,1,,0
2305010102,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
2305010103,c,48,1999,1,否,否,3,1,,是,是,30,1,,现金,1.787,,.,一次付清,,,,,,是,较好,1,,100
2305010103,d,43.5,1999,1,否,否,3,1,,是,是,30,1,,现金,1.787,,.,一次付清,,,,,,是,较好,1,,100
2305010104,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
2305010105,c,25.5,2012,2,否,否,3,6,村大队,否,否,.,1,,现金,114,,.,一年一付,,收获前,,,,是,较好,1,,0
