varID,var10_1,var10_1a,var10_2,var10_3,var10_4,var10_5,var10_6,var10_7,var10_8,var10_9,var10_10,var10_10a,var10_11,var10_12,var10_13,var10_14,var10_15,var10_16,var10_17,var10_18,var10_19,var10_20,var10_20a,var10_21,var10_21a,var10_22,var10_23,var10_23a,var10_24,var10_25,var10_26,var10_26a,var10_27,var10_27a,var10_28,var10_28a,var10_29,var10_30,var10_30a,var10_31,var10_31a,var10_32,var10_32a,var10_33
4404020206,1,,否,是,是,是,2007,3,满意,否,,,,是,5,否,否,是,满意,是,是,,,5,自建,0,5,自己处理,满意,是,7,就地燃烧,,,,,是,4,,4,无,2,,满意
4404020207,1,,是,是,是,是,2006,0,满意,否,,,,是,1,否,是,是,满意,是,是,,,1,,3000,5,村渠排放,满意,是,2,,,,8,平时习惯,是,4,,3,,2,,满意
4404020208,1,,是,是,是,是,2006,2,不太满意,否,,,,否,.,,否,是,满意,是,是,,,1,,2500,2,,非常满意,否,,,,,,,否,,,,,,,满意
4404020209,1,,是,是,是,是,2006,0,满意,,,,,,.,,否,是,非常满意,是,是,,,1,,2700,1,,非常不满意,,,,,,,,是,,,,,,,满意
4404020210,1,,是,是,是,是,2010,1,一般,否,,,,否,.,,是,是,满意,是,是,,,1,,5000,1,,非常满意,否,,,,,,,是,7,随生活垃圾,4,无,5,无人回收,满意
4404020211,1,,是,是,是,是,2006,3,满意,否,,,,否,.,,是,是,非常满意,是,是,,,1,,.,1,,满意,是,"2,7",烧掉,,,,,是,4,,1,,1,,满意
4404020212,1,,否,是,是,是,2006,0,不太满意,否,,,,否,.,,否,是,一般,是,是,,,1,,9999,1,,非常满意,是,7,,,,,,是,4,,3,,5,,满意
4402020101,1,,是,是,是,是,1981,0,非常满意,,,,,,.,,否,是,满意,是,是,,,5,自建三格,2000,"1,5",正在修污水管,满意,否,,,,,,,否,,,,,,,满意
4402020102,1,,是,是,是,是,1982,0,满意,否,,,,否,.,,是,是,满意,是,是,,,1,,3500,2,,满意,否,,,,,,,否,,,,,,,满意
4402020103,1,,是,是,是,是,1980,7,满意,,,,,,.,,否,是,一般,是,是,,,5,自建,2000,5,村里统一建的沟,满意,否,,,,,,,否,,,,,,,满意
4402020104,1,,是,是,是,是,9999,0,满意,,,,,,.,,是,是,满意,是,是,,,5,自建,1000,2,,满意,,,,,,,,是,,,,,,,满意
4402020105,1,,是,是,是,是,1981,1,非常满意,,,,,,.,,否,是,一般,是,是,,,5,自建,.,2,,满意,否,,,,,,,是,,,,,,,非常满意
4402020106,1,,是,是,是,是,1982,0,非常满意,否,,,,否,.,,是,是,满意,是,是,,,1,,3000,1,,满意,否,,,,,,,否,,,,,,,满意
4402020107,1,,否,是,是,是,9999,0,不太满意,否,,,,否,.,,否,是,一般,是,是,,,1,,2000,1,,一般,,,,,,,,是,,,,,,,满意
4402020108,1,,是,是,是,是,2000,0,满意,,,,,,.,,否,是,满意,是,是,,,5,五格化粪池格式,4000,1,,不太满意,否,,,,,,,是,,,,,,,满意
4402020109,2,,是,是,是,是,1980,10,满意,否,,,,否,.,,是,是,满意,是,是,,,1,,5000,2,,满意,否,,,,,,,否,,,,,,,非常满意
4402020110,2,,是,是,是,是,1982,2,满意,否,,,,否,.,,否,是,满意,是,是,,,1,,2500,1,,满意,否,,,,,,,否,,,,,,,满意
4402020111,2,,是,是,是,是,2000,2,一般,否,,,,否,.,,否,否,,是,是,,,5,自建,9999,5,排入渠道,满意,否,,,,,,,否,,,,,,,满意
4402020112,1,,是,是,是,是,1979,2,满意,,,,,,.,,否,否,非常满意,是,是,,,1,,9999,5,,非常不满意,否,,,,,,,,,,,,,,
4402010201,1,,是,是,是,是,2010,0,满意,否,,,,否,.,,否,是,满意,是,是,,,1,,2000,1,,不太满意,否,,,,,,,否,,,,,,,满意
4402010202,4,,是,是,是,是,1985,0,一般,否,,,,否,.,,否,是,满意,是,是,,,5,自建,300,5,倒入水渠村统一处理,满意,否,,,,,,,否,,,,,,,满意
4402010203,1,,是,是,是,是,2018,0,满意,否,,,,否,.,,是,是,非常满意,否,,,,,,.,1,,满意,否,,,,,,,是,4,,3,,,,满意
4402010204,1,,是,是,是,是,2015,4,满意,否,,,,否,.,,否,是,满意,是,是,,,5,自建,0,1,,一般,否,,,,,,,否,,,,,,,一般
4402010205,1,,是,是,是,是,2010,0,满意,否,,,否,否,.,,否,是,满意,否,,,,,,.,1,,非常满意,否,,,,,,,否,,,,,,,满意
4402010206,1,,是,是,是,是,2009,0,满意,,,,,,.,,否,是,非常不满意,是,是,,,5,自建,9999,1,,一般,否,,,,,,,否,,,,,,,满意
4402010207,1,,是,是,是,是,1985,0,满意,,,,,,.,,否,是,满意,是,是,,,1,,3000,1,,满意,否,,,,,,,是,,,,,,,满意
4402010208,1,,是,是,是,是,2010,0,满意,,,,,,.,,是,是,满意,是,是,,,5,自建,.,2,,满意,否,,,,,,,是,,,,,,,满意
4402010209,1,,是,是,是,是,2018,0,满意,,,,,,.,,是,是,满意,是,是,,,5,自建,5000,2,,非常满意,,,,,,,,是,,,,,,,满意
4402010210,1,,是,是,是,是,2010,0,满意,否,,,,否,.,,否,是,满意,是,是,,,1,,3000,1,,满意,否,,,,,,,否,,,,,,,
4402010211,1,,是,是,是,是,1993,1,满意,否,,,,,.,,否,是,非常满意,是,是,,,1,,5000,1,,非常满意,否,,,,,,,是,,,,,,,不太满意
4402010212,1,,是,是,是,是,2005,0,满意,,,,,,.,,否,是,满意,是,是,,,5,自建,.,5,水沟,满意,否,,,,,,,是,2,,3,,,,满意
4402030101,1,,是,是,是,是,1989,0,满意,否,,,,否,.,,否,是,满意,是,是,,,1,,5000,2,,满意,否,,,,,,,否,,,,,,,满意
4402030102,1,,是,是,是,是,1990,0,非常不满意,否,,,,否,.,,否,否,满意,是,是,,,1,,0,2,,满意,否,,,,,,,是,4,,3,,5,无,满意
4402030103,2,,是,是,否,是,9999,0,非常满意,否,,,,否,.,,否,是,满意,是,是,,,5,自建,0,2,,非常满意,否,,,,,,,否,,,,,,,非常满意
4402030104,2,,是,是,是,是,9999,3,满意,否,,,否,否,.,,否,是,满意,是,是,,,1,,0,5,村集中处理,满意,否,,,,,,,否,,,,,,,满意
4402030105,2,,是,是,是,是,1996,2,一般,是,2,,,否,.,,是,是,满意,是,是,,,1,,2500,5,有水渠 村统一处理,非常满意,是,6,,,,6,,否,,,,,,,非常满意
4402030106,1,,是,是,是,是,2000,0,非常满意,否,,,,否,.,,是,是,非常满意,是,是,,,5,自造,0,3,,非常满意,否,,,,,,,否,,,,,,,非常满意
4402030107,1,,是,是,是,是,2000,10,满意,,,,,,.,,否,是,满意,是,是,,,5,建房时自建的,1500,5,村里有统一的沟,满意,否,,,,,,,是,,,,,,,满意
4402030108,1,,是,是,是,是,2000,10,满意,,,,,,.,,否,是,满意,是,是,,,5,自建,9999,5,村里统一建的水沟,满意,否,,,,,,,是,,,,,,,一般
4402030109,1,,否,是,是,是,1993,0,满意,,,,,,.,,否,是,满意,是,是,,,5,自建,1000,5,村里建的沟,满意,否,,,,,,,是,,,,,,,不太满意
4402030110,1,,是,是,是,是,1985,0,非常满意,,,,,,.,,是,是,非常满意,是,是,,,5,无改造,.,2,,非常满意,,,,,,,,是,,,,,,,非常满意
4402030111,1,,是,是,是,是,1985,0,非常满意,,,,,,.,,是,是,满意,是,是,,,5,无改造,.,2,,非常满意,,,,,,,,是,,,,,,,非常满意
4402030201,"1,4",,是,是,是,是,1997,0,满意,否,,,,否,.,,是,是,满意,否,,,,,,.,5,,满意,是,7,烧,,,,,是,4,,3,,2,,满意
4402030202,1,,是,是,是,是,1990,1.5,一般,否,,,否,否,.,,否,是,满意,是,是,,,5,自建三格,9999,"1,2",,非常满意,否,,,,,,,否,,,,,,,满意
4402030203,2,,是,否,是,是,2003,60,非常满意,否,,,否,否,.,否,否,是,一般,是,是,,,1,,9999,1,,满意,否,,,,,,,是,7,丢入垃圾桶,"1,3",,9999,,非常满意
4402030204,1,,是,是,是,否,,60,满意,否,,,否,否,0,否,否,是,非常不满意,是,是,,,5,自造,0,1,,满意,否,,,,,,,否,,,,,,,一般
4402030205,2,,是,否,是,是,9999,120,不太满意,是,4,蔬菜轮作,否,否,.,否,否,是,不太满意,是,是,,,1,,1500,1,,不太满意,否,,,,,,,是,1,,3,,1,,不太满意
4402030206,1,,是,是,是,是,1995,90,非常满意,否,,,,否,.,,否,是,非常满意,是,是,,,1,,2000,5,净化池,一般,否,,,,,,,是,4,,"1,2,3",,2,,满意
4402030207,1,,是,是,是,是,2003,0,满意,是,2,,否,否,.,否,是,是,非常满意,是,是,,,5,自建,.,2,,非常满意,否,,,,,,,否,,,,,,,非常满意
4402030208,1,,是,是,是,是,2001,0,非常满意,否,,,否,否,.,否,否,是,非常满意,是,是,,,5,自建,.,2,,非常满意,否,,,,,,,否,,,,,,,非常满意
4402030209,1,,是,是,是,是,,1,满意,,,,,,.,,否,是,满意,是,是,,,1,,45000,2,,满意,,,,,,,,否,,,,,,,满意
4402030210,2,,是,是,是,否,,0,不太满意,是,4,杂粮菜轮作,否,否,.,,否,是,不太满意,是,是,,,5,自建,1000,2,,满意,否,,,,,,,否,,,,,,,满意
4402030211,2,,是,是,是,是,1988,0,非常满意,是,1,,否,否,.,否,否,是,非常满意,是,是,,,1,,8000,2,,不太满意,否,,,,,,,是,"4,1",,"1,4",玻璃伤人,2,,非常满意
4402030212,2,,是,否,是,是,2000,5,不太满意,否,,,,是,3,否,否,是,满意,是,是,,,5,自建,0,2,,满意,否,,,,,,,否,,,,,,,满意
4402030213,2,,是,是,是,是,1983,0,满意,否,,,,否,.,,否,否,不太满意,是,是,,,5,自建,.,5,有污水管 村统一处理,满意,是,6,,,,"6,7",,否,,,,,,,非常不满意
4402010101,1,,是,是,是,是,1990,0,满意,是,1,,否,否,.,,否,是,满意,是,是,,,5,自造,0,1,,满意,是,2,,,,3,,是,2,,4,无,1,,满意
4402010102,1,,是,是,是,是,1985,0,满意,是,2,,否,是,0,否,否,是,非常满意,是,是,,,5,自建,2000,5,排入水渠 村统一处理,非常满意,否,,,,,,,是,4,,"1,2,3",,2,,非常满意
4402010103,1,,是,是,是,是,1972,0,满意,否,,,,否,.,,否,是,一般,是,是,,,5,自建,2000,5,村集中处理,非常满意,否,,,,,,,否,,,,,,,非常满意
4402010104,1,,是,是,是,是,2015,2,满意,否,,,,否,.,,否,是,满意,是,是,,,5,自建,0,2,,一般,否,,,,,,,否,,,,,,,满意
4402010105,1,,是,是,是,是,2003,1,满意,否,,,,否,.,,是,是,满意,是,是,,,5,自建,15000,4,,满意,是,7,直接倒入渔塘,,,,,否,,,,,,,满意
4402010106,1,,否,是,是,是,1988,0,非常满意,,,,,,.,,是,是,满意,是,是,,,5,自建,4000,2,,非常满意,,,,,,,,是,,,,,,,满意
4402010107,1,,是,是,是,是,1998,0,,,,,,,.,,是,是,满意,是,是,,,5,自建,.,2,,非常满意,否,,,,,,,是,,,,,,,满意
4402010108,1,,是,是,是,是,1985,0,满意,,,,,,.,,是,是,非常满意,是,是,,,1,,3000,1,,满意,否,,,,,,,否,,,,,,,非常满意
4402010109,1,,是,是,是,是,2007,0,满意,,,,,,.,,是,是,满意,是,是,,,5,自建三格,5000,2,,满意,否,,,,,,,否,,,,,,,满意
4402010110,1,,是,是,是,是,2014,0,满意,是,4,蔬菜花生轮作,否,否,.,,否,是,满意,是,是,,,1,,1500,1,,满意,否,,,,,,,否,,,,,,,满意
4402010111,1,,是,是,是,是,1992,0,非常不满意,否,,,,,.,,否,是,非常不满意,是,是,,,1,,2000,2,,非常不满意,否,,,,,,,否,,,,,,,非常满意
4404010101,3,,是,是,是,否,,1,非常满意,是,4,,否,否,.,,是,是,非常满意,是,是,,,5,自造,0,3,,满意,是,2,,,,3,,否,,,,,,,一般
4404010102,3,,是,否,是,是,2019,30,非常满意,否,,,否,否,.,,否,是,非常满意,是,是,,,1,,1000,3,,满意,否,,,,,,,否,,,,,,,一般
4404010103,3,,是,是,是,是,2005,18,满意,否,,,,否,.,,是,是,满意,是,是,,,5,自建,.,1,,一般,是,2,焚烧,,,3,,是,6,,3,,1,,一般
4404010104,6,自来水,是,是,是,是,2017,0,满意,是,4,粮蒜轮作,是,是,2,0.0,是,是,一般,是,是,,,5,自建,5000,5,村污水网络,一般,是,3,,,,6,,是,2,,"1,3",,1,,一般
4404010105,3,,是,是,是,否,,0,满意,否,,,,否,.,,是,是,满意,是,是,,,5,未改造,.,1,,满意,否,,,,,,,是,4,,3,,5,没困难,满意
4404010106,3,,是,是,是,是,2019,0,一般,是,2,,否,否,.,,否,是,一般,是,是,,,5,自建,0,2,,一般,是,5,,,,5,,是,3,,4,无,1,,一般
4404010107,3,,是,是,是,是,1982,0,满意,否,,,,否,.,,否,是,满意,是,是,,,1,,2000,5,村内有统一的排污管收集,不太满意,否,,,,,,,否,,,,,,,一般
4404010108,3,,是,是,是,否,,0,满意,是,2,,否,是,7,否,否,是,满意,是,是,,,1,,1000,1,,不太满意,是,2,,,,"3,1",,是,3,,3,,2,,不太满意
4404010109,3,,是,是,是,是,2019,15,一般,是,2,,否,否,.,否,否,否,一般,是,是,,,1,,500,1,,满意,否,,,,,,,是,4,,"1,3",,1,,一般
4404010110,"1,3",,是,是,是,是,2018,0,一般,否,,,,否,.,,否,是,满意,是,是,,,5,自建,0,5,村集体集中处理,满意,是,2,,,,"1,2,7",,是,4,,3,,1,,满意
4404010111,3,,是,是,是,否,,0,满意,否,,,,是,6,是,否,是,满意,是,是,,,1,,3000,1,,不太满意,否,,,,,,,是,7,丢弃入垃圾桶,4,无,1,,满意
4404010112,"1,3",,是,是,是,是,2018,0,满意,是,4,粮蒜轮作,否,是,2,否,是,是,一般,是,是,,,5,自建,1000,2,,不太满意,是,"2,7",大蒜种植保暖,,,"3,7",,是,7,少人的地方,4,沾上食物,1,,不太满意
4404010113,"1,3",,是,是,是,是,2018,0,满意,是,4,粮蒜轮作,否,是,1,否,是,是,满意,是,是,,,1,,4000,2,,满意,是,"2,7",大蒜保暖,,,"3,7",,是,7,人迹少的地方,3,,5,没有人收,满意
4404010201,1,,是,是,是,是,2016,1,满意,,,,,,.,,否,是,一般,是,是,,,1,,9999,5,排入水渠由村统一处理,不太满意,否,,,,,,,是,4,,"1,3",,2,,满意
4404010202,1,,是,是,是,是,2016,0,满意,是,4,早晚稻轮作,是,否,.,,否,是,满意,是,是,,,1,,2000,5,排入水渠村统一处理,非常不满意,是,5,,,,5,,是,6,,4,无污染,5,农药瓶味刺鼻,满意
4404010203,1,,是,是,是,是,2014,0,满意,是,2,,是,否,.,否,否,否,不太满意,是,是,,,5,自建,.,2,,非常满意,是,3,,,,"6,7",,是,4,,3,,1,,满意
4404010204,1,,是,是,是,是,2016,0,满意,是,2,,是,否,.,否,否,否,满意,是,是,,,5,自建,0,1,,满意,是,5,,,,"5,7",,是,4,,3,,1,,满意
4404010205,1,,是,是,是,是,2016,2,满意,是,3,,否,否,.,,是,是,满意,是,是,,,1,,0,5,村集中处理,一般,是,2,,,,"3,4",,是,4,,3,,2,,一般
4404010206,1,,是,是,是,是,2010,0,满意,否,,,,否,.,,是,是,满意,是,是,,,1,,0,5,刚建造??,不太满意,否,,,,,,,否,,,,,,,满意
4404010207,1,,否,否,否,是,2015,10,非常满意,否,,,,是,6,否,否,否,满意,是,是,,,5,自建,0,5,排入水渠村处理,非常不满意,是,1,,5,,,,是,6,,9999,,9999,,满意
4404010208,1,,是,是,是,是,2010,0,非常满意,否,,,否,是,4,否,是,是,非常满意,是,是,,,5,自建,0,5,政统一处理,一般,是,7,就地燃烧,,,,,是,4,,4,无,2,,满意
4404010209,1,,是,是,是,是,2011,2,不太满意,否,,,,否,.,,否,是,满意,是,是,,,5,自建三格化,5000,2,,一般,是,5,,,,5,,是,7,收集扔到垃圾场,4,无,4,,一般
4404010210,1,,是,是,是,是,2008,0,满意,否,,,,否,.,,否,是,满意,是,是,,,1,,1500,2,,一般,否,,,,,,,是,4,,3,,5,卖废品,一般
4404010211,1,,是,是,是,是,2008,0,非常满意,否,,,,否,.,,否,是,满意,是,是,,,5,自建的,1500,2,,非常满意,是,7,送给别人养牛,,,8,送人方便,是,2,,1,,1,,满意
4404010212,1,,是,是,是,是,2015,0,满意,否,,,,否,.,,否,是,满意,是,是,,,5,自建三格化,.,2,,满意,否,,,,,,,是,7,收集扔垃圾点,4,无,4,,满意
4404030101,3,,否,否,是,是,9999,180,不太满意,否,,,,否,.,,否,是,非常满意,是,是,,,5,自建,.,1,,不太满意,是,2,焚烧,,,3,,是,"3,6",,"1,3",,1,,一般
4404030102,3,,否,是,是,是,9999,0,不太满意,是,2,,否,是,3,否,是,是,满意,否,,,,1,,500,1,,满意,是,2,,,,3,,是,4,,3,,2,,满意
4404030103,3,,是,是,是,是,9999,0,满意,否,,,是,否,.,否,否,是,满意,是,是,,,1,,3000,2,,不太满意,否,,,,,,,否,,,,,,,满意
4404030104,3,,是,是,是,是,9999,0,满意,否,,,,否,.,,否,是,满意,否,,,,,,.,2,,满意,是,2,,,,3,,是,6,,4,无,1,,满意
4404030105,3,,是,否,是,是,9999,0,非常满意,否,,,,,.,,是,是,不太满意,是,是,,,5,自造,0,3,,非常不满意,否,,,,,,,是,4,,3,,2,,一般
4404030106,3,,是,是,是,是,2018,0,满意,否,,,,是,36,是,否,是,满意,是,是,,,1,,2000,1,,满意,否,,,,,,,是,4,,3,,2,,满意
4404030107,3,,是,是,是,是,2014,0,满意,是,2,,否,是,4,否,否,是,不太满意,是,是,,,1,,3200,1,,不太满意,是,2,,,,3,,是,6,,1,,2,,一般
4404030108,3,,是,是,是,否,,0,满意,否,,,,否,.,,否,是,满意,是,是,,,5,自建,0,2,,满意,否,,,,,,,是,6,,4,无,3,,非常满意
4404030109,,,,,,,,.,,,,,,,.,,,,,,,,,,,.,,,,,,,,,,,,,,,,,,
4404030110,3,,是,是,是,否,,0,非常不满意,否,,,,否,.,,是,是,满意,是,是,,,1,,0,5,,非常不满意,否,,,,,,,是,7,上门回收,1,,5,不存在,满意
4404030111,3,,是,是,是,是,1992,0,非常不满意,否,,,,否,.,,否,是,满意,是,是,,,1,,.,1,,非常不满意,否,,,,,,,是,"4,5",,3,,5,有人回收,满意
4404030201,3,,是,是,是,是,,0,满意,否,,,,,.,,是,是,满意,是,是,,,5,自建,5000,3,,满意,否,,,,,,,是,1,,3,,1,,满意
4404030202,3,,是,是,是,否,,0,非常不满意,否,,,,是,6,否,是,是,一般,是,是,,,1,,2000,1,,满意,否,,,,,,,是,1,,3,,1,,一般
4404030203,3,,否,是,是,是,2020,0,不太满意,否,,,否,是,8,否,否,是,一般,是,是,,,5,自建,.,1,,非常不满意,否,,,,,,,否,,,,,,,不太满意
4404030204,3,,是,是,是,否,,0,非常满意,否,,,,否,.,,是,是,满意,是,是,,,1,,0,4,,不太满意,否,,,,,,,是,3,,4,无,4,,满意
4404030205,3,,是,是,是,否,,0,非常满意,是,4,各种作物混合,否,是,1,否,否,是,满意,是,是,,,5,自建,1000,5,水池排出,不太满意,是,7,烧作肥料,,,3,,是,1,,4,无,2,,不太满意
4404030206,3,,是,是,是,否,,0,非常满意,否,,,,否,.,,是,是,不太满意,是,是,,,1,,3000,1,,不太满意,否,,,,,,,是,3,,3,,2,,不太满意
4404030207,3,,是,是,是,否,,0,非常满意,否,,,,是,2,否,否,是,满意,否,,,,5,自建,0,1,,满意,否,,,,,,,是,7,装垃圾,4,无,1,,不太满意
4404030208,3,,是,是,是,否,,0,非常满意,否,,,否,否,.,,是,是,非常满意,否,,,,4,,2500,1,,不太满意,否,,,,,,,是,3,,4,无,"1,2,5",麻烦,一般
4404030209,3,,否,是,是,是,2020,2,不太满意,否,,,,否,.,,是,是,满意,是,是,,,1,,2000,1,,非常不满意,是,2,,,,"1,3",,是,3,,4,无危害,"1,2",,不太满意
4404030210,3,,是,是,是,是,2019,0,非常满意,否,,,,否,.,,否,是,一般,是,是,,,1,,10000,1,,非常满意,是,2,焚烧,,,3,,是,1,,4,无,"1,2",,一般
4404030211,3,,是,是,是,是,2003,0,非常满意,否,,,,否,.,是,否,是,非常满意,是,是,,,5,自建,0,5,淋菜,不太满意,是,7,燃烧以后作肥料,,,"3,5",,是,7,垃圾筒,4,无污染,2,,满意
4404030212,3,,是,是,是,否,,0,非常满意,否,,,,否,.,,否,是,满意,否,,,,,,.,1,,一般,否,,,,,,,否,,,,,,,一般
4401010101,3,,是,是,是,否,,0,满意,否,,,,否,.,,否,不知道,满意,是,是,,,1,,1000,1,,满意,否,,,,,,,否,,,,,,,满意
4401010102,3,,是,是,是,否,,2,满意,否,,,,否,.,,否,是,满意,是,是,,,1,,6000,2,,满意,否,,,,,,,是,7,垃圾桶,"1,2,3",,4,,满意
4401010103,3,,是,是,是,是,9999,0,满意,,,,,,.,,是,是,满意,是,是,,,1,,9999,2,,满意,否,,,,,,,是,,,,,,,满意
4401010104,3,,是,是,是,否,,0,满意,是,4,粮果轮作,否,否,.,,是,是,满意,是,是,,,1,,4500,1,,满意,否,,,,,,,否,,,,,,,
4401010105,3,,是,是,是,否,,0,满意,否,,,,否,.,,是,是,一般,是,是,,,1,,6000,5,村里的污水池,非常满意,否,,,,,,,是,"1,4",,3,,5,没有环保观念,满意
4401010106,3,,是,是,是,是,9999,45,一般,否,,,,否,.,,否,是,满意,是,是,,,1,,10000,3,,满意,否,,,,,,,是,3,,3,,2,,满意
4401010107,3,,是,是,是,否,,0,满意,否,,,,否,.,,是,是,满意,是,是,,,1,,2000,1,,满意,否,,,,,,,是,"4,5",,,,,,
4401010108,4,,是,是,是,否,,0,满意,否,,,,否,.,,是,是,非常满意,是,是,,,1,,0,1,,非常满意,否,,,,,,,是,4,,3,,2,,非常满意
4401010109,3,,是,是,是,否,,0,满意,否,,,,否,.,,否,是,非常满意,是,是,,,1,,9999,2,,非常满意,否,,,,,,,是,2,,"1,3",,2,,非常满意
4401010110,3,,是,是,是,否,,0,满意,否,,,,,.,,否,否,满意,否,,,,,,.,1,,满意,否,,,,,,,是,6,,"3,1,2",,"1,4",,满意
4401010111,3,,是,是,是,否,,0,满意,是,1,,是,否,.,是,否,是,满意,否,,,,,,.,2,,满意,否,,,,,,,是,7,垃圾桶,4,无,2,,满意
4401010112,3,,是,是,是,否,,0,一般,否,,,,,.,,是,是,非常满意,是,是,,,1,,20000,5,村污水管网,非常满意,是,3,,,,3,,是,4,,"1,3",,5,无,满意
4401010113,3,,是,是,是,否,,60,满意,否,,,否,否,.,否,否,否,满意,是,是,,,1,,9999,1,,满意,否,,,,,,,是,7,垃圾桶,1,,1,,满意
4405030101,2,,是,是,是,否,,0,满意,否,,,否,,2,,是,是,满意,是,是,,,9999,,0,1,,满意,否,,,,,,,否,,,,,,,
4405030102,1,,是,是,是,是,1998,0,非常满意,否,,,,否,.,,是,是,非常满意,是,是,,,5,无,.,1,,满意,否,,,,,,,否,,,,,,,非常满意
4405030103,2,,是,是,是,否,,0,满意,否,,,,否,.,,是,是,满意,是,是,,,1,,2000,3,,满意,否,,,,,,,否,,,,,,,满意
4405030104,2,,是,是,是,否,,0,满意,,,,,,.,,否,是,满意,是,是,,,1,,9999,3,,满意,否,,,,,,,否,,,,,,,
4405030105,2,,是,是,是,否,,0,满意,否,,,,否,.,,否,是,满意,是,是,,,1,,9999,1,,不太满意,否,,,,,,,否,,,,,,,不太满意
4405030106,1,,是,是,是,是,2018,60,不太满意,,,,,,.,,是,是,满意,是,是,,,1,,2000,1,,满意,,,,,,,,是,,,,,,,满意
4405030107,2,,是,否,是,否,,0,一般,否,,,是,否,.,否,否,是,满意,是,是,,,1,,3000,1,,满意,是,2,,,,7,,是,7,垃圾桶,2,,2,,满意
4405030108,2,,是,否,否,否,,40,不太满意,,,,,,.,,是,是,满意,是,是,,,1,,1200,2,,满意,否,,,,,,,否,,,,,,,一般
4405030109,1,,是,否,否,是,2000,30,非常满意,否,,,,否,.,,否,是,非常满意,是,是,,,1,,10000,1,,非常满意,否,,,,,,,是,4,,1,,5,无阻力,非常满意
4405030110,1,,是,否,是,是,9999,2,一般,,,,,,.,,是,是,满意,是,是,,,1,,9999,2,,满意,否,,,,,,,否,,,,,,,
4405030111,2,,是,是,是,是,2015,0,满意,否,,,否,否,.,否,否,是,满意,是,是,,,1,,9999,1,,满意,否,,,,,,,是,,,3,,2,,满意
4405030112,2,,是,是,否,否,,30,不太满意,是,2,,否,否,.,,否,是,一般,是,是,,,1,,.,1,,不太满意,是,3,,,,1,,是,3,,1,,1,,不太满意
4401030101,1,,是,是,是,是,2019,0,满意,否,,,,否,.,,是,是,满意,是,是,,,1,,4000,1,,满意,否,,,,,,,是,7,垃圾桶,1,,4,,满意
4401030102,1,,是,是,是,是,2019,0,满意,否,,,,否,.,,是,是,满意,是,是,,,3,,400,5,村污水处理系统,满意,是,7,就地掩埋作肥料,8,无,3,,是,4,,3,,2,,满意
4401030103,3,,是,是,是,是,2018,0,满意,否,,,,否,.,,是,是,满意,是,是,,,1,,2000,2,,非常满意,否,,,,,,,否,,,,,,,
4401030104,6,地下水,是,是,是,否,,0,满意,否,,,,否,.,,是,是,满意,是,是,,,"1,2",,6000,2,,满意,否,,,,,,,是,3,,1,,5,无回收,满意
4401030105,1,,是,是,是,是,2019,0,满意,否,,,,否,.,,否,,,否,,,,,,.,1,,满意,否,,,,,,,否,,,,,,,满意
4401030106,1,,是,是,是,是,2018,0,满意,否,,,是,否,.,,否,是,满意,是,是,,,,,.,2,,满意,否,,,,,,,是,4,,1,,4,,满意
4401030107,3,,是,是,是,否,,0,满意,,,,,,.,,否,是,满意,是,是,,,1,,1000,1,,满意,否,,,,,,,否,,,,,,,满意
4401030108,1,,否,是,是,是,2017,1,满意,否,,,,否,.,,是,是,满意,是,是,,,1,,5000,3,,满意,否,,,,,,,否,,,,,,,满意
4401030109,3,,是,是,是,是,2015,0,满意,是,,,,否,.,,否,是,满意,是,是,,,1,,1000,3,,满意,是,1,,4,,,,是,7,村里垃圾桶,"1,2,3",,2,,满意
4401030110,"1,3",,是,是,是,是,2017,10,满意,否,,,,是,12,是,是,是,非常满意,是,是,,,3,,0,1,,一般,否,,,,,,,否,,,,,,,满意
4401030111,3,,是,是,是,是,2010,0,满意,否,,,,否,.,,是,是,满意,是,是,,,1,,2000,2,,满意,否,,,,,,,是,4,,3,,4,,满意
4401030112,1,,是,是,是,是,2016,0,非常满意,否,,,,否,.,,是,是,非常满意,是,是,,,1,,9999,5,污水池,非常满意,否,,,,,,,是,5,,3,,1,,非常满意
4405020201,"2,6",自家接的,是,是,是,否,,0,满意,否,,,,否,.,,是,是,满意,是,是,,,1,,2000,1,,满意,否,,,,,,,是,4,,1,,4,,一般
4405020202,2,,是,是,是,是,2000,15,一般,否,,,,,.,,否,是,一般,是,是,,,1,,1000,1,,非常不满意,,,,,,,,是,4,,3,,4,,满意
4405020203,1,,是,是,是,是,9999,0,满意,9999.0,,,,9999.0,.,,否,是,满意,是,是,,,9999,,9999,2,,满意,否,,,,,,,否,,,,,,,满意
4405020204,2,,否,否,是,否,,30,不太满意,否,,,,否,.,,是,是,满意,是,是,,,2,,5000,1,,满意,否,,,,,,,是,4,,3,,2,,满意
4405020205,1,,否,是,是,是,2000,0,不太满意,否,,,否,否,.,否,否,是,满意,是,是,,,5,单格,1000,1,,满意,是,3,,,,7,,否,,,,,,,满意
4405020206,2,,否,否,否,否,,9999,非常不满意,,,,,,.,,否,是,一般,是,是,,,2,,1200,2,,不太满意,否,,,,,,,否,,,,,,,
4405020207,2,,是,否,是,是,2015,30,非常满意,是,2,,否,否,.,,否,是,满意,是,是,,,9999,,9999,1,,一般,否,,,,,,,是,3,,3,,5,没有专人负责回收,一般
