varID,land_area,plot_num,tillage_mech_ratio,chem_fert_kg_per_mu,organic_fert_buy,irrigated_area_ratio,mobile_hours_per_day,can_get_info_online,organic_fert_total,internet_training,e_commerce,ag_insurance,bank_credit_user,applied_bank_loan,trade_credit,safe_drinking_water,garbage_sorting,garbage_central_treatment,sanitary_toilet,health_knowledge_learning,has_checkup,straw_utilized,pesticide_pack_safe,diet_control_score
3402020103,-0.35739764040880473,-0.6688357224079869,0.32790244859925843,-0.19903680726782047,-0.14053317218810496,0.4347436417493552,-0.3040915981204582,-1.6063107982343376,-0.23964576060793996,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
3402020104,-0.4252881139122873,-0.3021956137935453,0.32790244859925843,-0.19903680726782047,-0.14053317218810496,0.4347436417493552,-1.0243374477586762,-1.6063107982343376,-0.23964576060793996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3402020105,-0.27876191210620976,-0.48551566810076613,0.32790244859925843,0.5423105259704993,-0.14053317218810496,0.4347436417493552,-0.3040915981204582,0.8318452447451818,-0.23964576060793996,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
3402020106,-0.31539346255772915,-0.3021956137935453,0.32790244859925843,-0.19903680726782047,-0.14053317218810496,0.4347436417493552,0.17607230163835372,-1.6063107982343376,-0.23964576060793996,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
3402020107,-0.4252881139122873,-1.0354758310224286,0.32790244859925843,-0.19903680726782047,-0.14053317218810496,0.4347436417493552,-0.7842554978792702,0.8318452447451818,-0.23964576060793996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
3402020108,-0.39354077018763717,-0.8521557767152077,0.32790244859925843,-0.37696016724501724,-0.14053317218810496,0.4347436417493552,-0.3040915981204582,0.8318452447451818,-0.23964576060793996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
3402020109,0.8211614427847453,0.7977247120497795,0.32790244859925843,-0.05076734062015652,-0.14053317218810496,0.4347436417493552,-0.7842554978792702,-0.38723277674457784,-0.23964576060793996,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3402020110,-0.32760397937490227,-0.48551566810076613,0.32790244859925843,-0.1249020739439885,-0.14053317218810496,0.4347436417493552,-1.0243374477586762,-0.38723277674457784,-0.23964576060793996,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3402020111,-0.25434087847186354,-0.3021956137935453,0.32790244859925843,-0.3473062739154844,-0.14053317218810496,0.4347436417493552,-0.3040915981204582,0.8318452447451818,-0.23964576060793996,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
3402020112,-0.25434087847186354,-0.48551566810076613,0.32790244859925843,-0.27317154059165244,-0.14053317218810496,0.4347436417493552,-0.3040915981204582,-1.6063107982343376,-0.23964576060793996,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
3402020201,-0.4252881139122873,-1.0354758310224286,0.32790244859925843,-0.19903680726782047,-0.14053317218810496,0.4347436417493552,-1.0243374477586762,0.8318452447451818,-0.23964576060793996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3402020202,-0.005246335401531786,0.7977247120497795,0.32790244859925843,-0.19903680726782047,0.3571772324042826,0.4347436417493552,-0.3040915981204582,0.8318452447451818,-0.1915662065893279,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
3402020203,-0.4252881139122873,2.6309252551219875,0.32790244859925843,-0.19903680726782047,-0.14053317218810496,0.4347436417493552,1.1364001011559777,0.8318452447451818,-0.23964576060793996,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3402020204,-0.310020835158173,0.43108460343533783,0.32790244859925843,-0.19903680726782047,0.3571772324042826,0.4347436417493552,-1.1203702277104386,-1.6063107982343376,-0.1915662065893279,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
3402020205,-0.25434087847186354,-0.3021956137935453,-3.160766941522171,-0.7179799405346443,-0.14053317218810496,0.4347436417493552,1.1364001011559777,0.8318452447451818,-0.23964576060793996,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3402020206,0.08755359240898399,0.06444449482089626,0.32790244859925843,-0.05076734062015652,-0.14053317218810496,0.4347436417493552,-0.7842554978792702,-0.38723277674457784,-0.23964576060793996,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3402020207,-0.30318294574055604,-0.48551566810076613,0.32790244859925843,0.09750212602750744,-0.14053317218810496,0.4347436417493552,-0.3040915981204582,0.8318452447451818,-0.23964576060793996,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3402020208,-0.34469870291894467,-0.6688357224079869,0.32790244859925843,-0.19903680726782047,-0.14053317218810496,0.4347436417493552,-0.3040915981204582,0.8318452447451818,-0.23964576060793996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
3402020209,0.2340797942150615,0.06444449482089626,0.32790244859925843,-0.33247932725071805,-0.14053317218810496,0.4347436417493552,1.1364001011559777,-0.38723277674457784,-0.23964576060793996,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3402020210,-0.33566292047423657,-0.6688357224079869,0.32790244859925843,5.58940317065698,-0.14053317218810496,0.4347436417493552,-1.0243374477586762,-1.6063107982343376,-0.23964576060793996,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3402020211,1.3059189604265184,0.6144046577425586,0.32790244859925843,-0.6438452072108123,0.3571772324042826,0.4347436417493552,0.17607230163835372,-1.6063107982343376,-0.1915662065893279,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
3402020212,-0.04041262383499038,-0.11887555948632454,0.32790244859925843,-0.19903680726782047,-0.14053317218810496,0.4347436417493552,-0.3040915981204582,-1.6063107982343376,-0.23964576060793996,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
3402030101,0.10367147460765251,2.997565363736429,0.32790244859925843,-0.19903680726782047,-0.14053317218810496,0.4347436417493552,-0.5441735479998642,0.8318452447451818,-0.23964576060793996,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3402030102,-0.1810777775688248,0.7977247120497795,0.32790244859925843,-0.19903680726782047,-0.14053317218810496,0.4347436417493552,0.6562362013971657,0.8318452447451818,-0.23964576060793996,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
3402030103,-0.35202501300924854,0.7977247120497795,0.32790244859925843,-0.5697104738869804,-0.14053317218810496,0.4347436417493552,-0.3040915981204582,-1.6063107982343376,-0.23964576060793996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
3402030104,4.952711913043444,0.9810447663570002,0.32790244859925843,-0.8662494071823083,-0.14053317218810496,0.4347436417493552,0.6562362013971657,-0.38723277674457784,-0.23483780520607875,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3402030105,-0.07826522596822703,1.7143249835858834,0.32790244859925843,-0.19903680726782047,-0.14053317218810496,0.4347436417493552,1.1364001011559777,-0.38723277674457784,-0.23964576060793996,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3402030106,-0.1048841526296645,1.7143249835858834,0.32790244859925843,-0.19903680726782047,-0.14053317218810496,0.4347436417493552,-0.7842554978792702,-0.38723277674457784,-0.23964576060793996,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
3402030107,-0.23211773786460843,0.9810447663570002,0.32790244859925843,-0.19903680726782047,-0.14053317218810496,0.4347436417493552,-0.7842554978792702,-1.6063107982343376,-0.23964576060793996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
3402030108,0.2040419228448156,4.537453819917018,0.32790244859925843,-0.5697104738869804,-0.14053317218810496,0.4347436417493552,-0.7842554978792702,0.8318452447451818,-0.23964576060793996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3402030109,0.47584802719508934,4.464125798194195,0.32790244859925843,-0.19903680726782047,-0.14053317218810496,0.4347436417493552,-1.0243374477586762,0.8318452447451818,-0.23964576060793996,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3402030110,-0.15714516460716543,2.080965092200325,0.32790244859925843,-0.19903680726782047,-0.14053317218810496,0.4347436417493552,-0.7842554978792702,-0.38723277674457784,-0.23964576060793996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
3402030111,0.11197462604333024,4.464125798194195,0.32790244859925843,-0.8959033005118411,-0.14053317218810496,0.4347436417493552,-1.0243374477586762,0.8318452447451818,0.0007520094851202045,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
3402030112,0.0809599133277105,2.2642851465075458,0.32790244859925843,-0.19903680726782047,-0.14053317218810496,0.4347436417493552,-0.7842554978792702,-1.6063107982343376,-0.23964576060793996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
3402030201,-0.27876191210620976,0.06444449482089626,0.32790244859925843,-0.19903680726782047,-0.14053317218810496,0.4347436417493552,-0.3040915981204582,0.8318452447451818,-0.23964576060793996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
3402030202,-0.30318294574055604,-0.11887555948632454,0.32790244859925843,-0.19903680726782047,-0.14053317218810496,0.4347436417493552,-1.0243374477586762,0.8318452447451818,-0.23964576060793996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
3402030203,-0.4252881139122873,-0.11887555948632454,0.32790244859925843,-0.19903680726782047,-0.14053317218810496,0.4347436417493552,1.1364001011559777,0.8318452447451818,-0.23964576060793996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3402030204,-0.34469870291894467,0.43108460343533783,0.32790244859925843,-0.19903680726782047,-0.14053317218810496,0.4347436417493552,-0.3040915981204582,-1.6063107982343376,-0.23964576060793996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3402030205,-0.26410929192560206,0.24776454912811705,0.32790244859925843,-0.19903680726782047,-0.14053317218810496,0.4347436417493552,-1.0243374477586762,-0.38723277674457784,-0.23964576060793996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
3402030206,0.5515532314615628,0.06444449482089626,0.32790244859925843,-0.19903680726782047,-0.14053317218810496,0.4347436417493552,-0.06400964824105226,0.8318452447451818,-0.23964576060793996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
3402030207,-0.4252881139122873,0.43108460343533783,0.32790244859925843,-0.19903680726782047,-0.14053317218810496,0.4347436417493552,0.6562362013971657,0.8318452447451818,-0.23964576060793996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
3402030208,-0.4252881139122873,-0.3021956137935453,0.32790244859925843,-0.19903680726782047,-0.14053317218810496,0.4347436417493552,0.6562362013971657,-0.38723277674457784,-0.23964576060793996,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3402030209,2.0768909922628294,0.9810447663570002,0.32790244859925843,-0.19903680726782047,-0.14053317218810496,0.4347436417493552,-0.3040915981204582,-0.38723277674457784,-0.23964576060793996,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
3402030210,-0.2919492702687567,-0.3021956137935453,0.32790244859925843,-0.19903680726782047,-0.14053317218810496,0.4347436417493552,0.6562362013971657,0.8318452447451818,-0.23964576060793996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
3402030211,-0.00817685943765336,0.24776454912811705,-1.4164322464614565,-0.19903680726782047,-0.14053317218810496,-0.967914572956865,0.6562362013971657,-0.38723277674457784,-0.23964576060793996,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
3402030212,-0.352269223345592,-0.3021956137935453,0.32790244859925843,-0.19903680726782047,-0.14053317218810496,0.4347436417493552,0.17607230163835372,0.8318452447451818,-0.23964576060793996,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3403010101,-0.4252881139122873,0.43108460343533783,0.32790244859925843,-0.19903680726782047,-0.14053317218810496,0.4347436417493552,-0.3040915981204582,0.8318452447451818,-0.23964576060793996,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
3403010102,-0.22821037248311304,0.06444449482089626,0.32790244859925843,0.09750212602750744,-0.14053317218810496,0.4347436417493552,-0.7842554978792702,-1.6063107982343376,-0.23964576060793996,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
3403010103,-0.38865656346076793,-0.6688357224079869,0.32790244859925843,-0.19903680726782047,-0.14053317218810496,0.4347436417493552,-1.0243374477586762,-1.6063107982343376,-0.23964576060793996,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
3403010104,-0.1749725191602382,0.24776454912811705,0.32790244859925843,-0.19903680726782047,0.10832203010808883,0.4347436417493552,-0.7842554978792702,0.8318452447451818,-0.21560598359863395,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
3403010105,-0.14200412375387078,0.06444449482089626,0.32790244859925843,-0.3473062739154844,-0.14053317218810496,0.4347436417493552,-0.7842554978792702,-1.6063107982343376,-0.23964576060793996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
3403010106,-0.04578525123454657,1.3476848749714418,0.32790244859925843,-0.19903680726782047,-0.14053317218810496,0.4347436417493552,1.6165640009147895,-0.38723277674457784,-0.23964576060793996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
3403010107,0.021616801596249124,0.7977247120497795,0.32790244859925843,-0.27317154059165244,0.3571772324042826,0.29447782027873315,-0.3040915981204582,0.8318452447451818,-0.1915662065893279,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
3403010108,-0.33981449619207543,-0.6688357224079869,0.32790244859925843,2.6922177923616264,0.3571772324042826,0.4347436417493552,-0.3040915981204582,0.8318452447451818,-0.1915662065893279,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
3403010109,-0.21770932802034415,0.06444449482089626,0.32790244859925843,0.09750212602750744,-0.14053317218810496,0.4347436417493552,-0.3040915981204582,0.8318452447451818,-0.23964576060793996,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
3403010110,-0.293658742623161,0.06444449482089626,0.32790244859925843,-0.3473062739154844,-0.14053317218810496,-2.370572787663085,-1.0243374477586762,-1.6063107982343376,-0.23964576060793996,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
3403010111,-0.12735150357326305,0.06444449482089626,0.32790244859925843,-0.19903680726782047,-0.14053317218810496,0.4347436417493552,-0.7842554978792702,-1.6063107982343376,-0.23964576060793996,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
3403010112,-0.1810777775688248,0.43108460343533783,0.32790244859925843,-0.19903680726782047,-0.14053317218810496,-2.370572787663085,-0.3040915981204582,-1.6063107982343376,-0.23964576060793996,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
3403010201,-0.31539346255772915,-0.3021956137935453,0.32790244859925843,-0.19903680726782047,-0.14053317218810496,0.4347436417493552,1.1364001011559777,0.8318452447451818,-0.23964576060793996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
3403010202,-0.4252881139122873,-1.0354758310224286,0.32790244859925843,-0.19903680726782047,-0.14053317218810496,0.4347436417493552,-0.3040915981204582,0.8318452447451818,-0.23964576060793996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
3403010203,-0.4252881139122873,-0.3021956137935453,0.32790244859925843,-0.19903680726782047,-0.14053317218810496,0.4347436417493552,-0.3040915981204582,0.8318452447451818,-0.23964576060793996,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
3403010204,-0.4252881139122873,-1.0354758310224286,0.32790244859925843,-0.19903680726782047,-0.14053317218810496,0.4347436417493552,0.17607230163835372,0.8318452447451818,-0.23964576060793996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
3403010205,-0.4252881139122873,-0.3021956137935453,0.32790244859925843,-0.19903680726782047,-0.14053317218810496,0.4347436417493552,-0.7842554978792702,-1.6063107982343376,-0.23964576060793996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
3403010206,-0.41307759709511416,-0.8521557767152077,0.32790244859925843,0.5423105259704993,-0.14053317218810496,0.4347436417493552,-0.8802882778310326,-0.38723277674457784,-0.23964576060793996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
3403010207,-0.4252881139122873,-0.3021956137935453,0.32790244859925843,-0.19903680726782047,-0.14053317218810496,0.4347436417493552,-0.3040915981204582,-0.38723277674457784,-0.23964576060793996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
3403010209,-0.267772446970754,-0.3021956137935453,0.32790244859925843,-0.19903680726782047,-0.14053317218810496,0.4347436417493552,-0.7842554978792702,0.8318452447451818,-0.23964576060793996,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
3403010210,-0.365456581508139,-0.8521557767152077,-3.160766941522171,0.5423105259704993,-0.14053317218810496,0.4347436417493552,-0.3040915981204582,0.8318452447451818,-0.23964576060793996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
3403010211,-0.05189050964313313,-0.3021956137935453,0.32790244859925843,-0.19903680726782047,-0.14053317218810496,0.4347436417493552,0.17607230163835372,0.8318452447451818,-0.23964576060793996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
3403010212,-0.40086708027794105,-0.6688357224079869,-1.4164322464614565,-0.5697104738869804,-0.14053317218810496,0.4347436417493552,0.17607230163835372,0.8318452447451818,-0.23964576060793996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3403020101,0.6003952987302553,2.814245309429208,0.32790244859925843,0.023367392703675455,-0.14053317218810496,0.4347436417493552,1.6165640009147895,0.8318452447451818,-0.23964576060793996,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3403020102,-0.1424925444265577,0.06444449482089626,0.32790244859925843,0.39404105932283534,-0.14053317218810496,0.4347436417493552,-1.0243374477586762,0.8318452447451818,-0.23964576060793996,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
3403020103,-0.062147343769558556,1.164364820664221,0.32790244859925843,0.1716368593513394,-0.14053317218810496,0.4347436417493552,-0.3040915981204582,-1.6063107982343376,-0.23964576060793996,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
3403020104,-0.3691197365532909,-0.8521557767152077,0.32790244859925843,-0.19903680726782047,-0.14053317218810496,0.4347436417493552,-0.3040915981204582,0.8318452447451818,-0.23964576060793996,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
3403020105,-0.05433261300656775,0.6144046577425586,0.32790244859925843,-0.19903680726782047,-0.14053317218810496,0.4347436417493552,1.6165640009147895,0.8318452447451818,-0.23964576060793996,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
3403020106,-0.1642272643611259,0.7977247120497795,0.32790244859925843,0.24577159267517137,-0.14053317218810496,0.4347436417493552,1.6165640009147895,0.8318452447451818,-0.23964576060793996,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
3403020107,-0.03455157576274727,0.43108460343533783,0.32790244859925843,-0.19903680726782047,0.10832203010808883,0.4347436417493552,0.17607230163835372,-0.38723277674457784,-0.21560598359863395,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
3403020108,-0.08510311538584402,0.7977247120497795,0.32790244859925843,0.023367392703675455,0.10832203010808883,0.4347436417493552,-0.3040915981204582,0.8318452447451818,-0.21560598359863395,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3403020109,0.15153670053097118,2.2642851465075458,0.32790244859925843,0.09750212602750744,-0.14053317218810496,0.4347436417493552,-0.7842554978792702,0.8318452447451818,-0.23964576060793996,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
3403020110,-0.4252881139122873,-1.0354758310224286,0.32790244859925843,-0.19903680726782047,-0.14053317218810496,0.4347436417493552,0.6562362013971657,0.8318452447451818,-0.23964576060793996,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
3403020111,-0.12466518987348493,1.164364820664221,0.32790244859925843,-0.19903680726782047,-0.14053317218810496,0.4347436417493552,-0.7842554978792702,-1.6063107982343376,-0.23964576060793996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
3403020112,-0.1744840984875513,0.06444449482089626,-1.4164322464614565,-0.19903680726782047,-0.14053317218810496,-2.370572787663085,4.372704785530265,0.8318452447451818,-0.23964576060793996,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
3403020201,0.627746856400723,0.6144046577425586,0.32790244859925843,0.023367392703675455,-0.14053317218810496,0.4347436417493552,0.6562362013971657,0.8318452447451818,-0.23964576060793996,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
3403020202,-0.3122187281852642,-0.48551566810076613,0.32790244859925843,-0.19903680726782047,-0.14053317218810496,0.4347436417493552,-0.3040915981204582,-1.6063107982343376,-0.23964576060793996,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3403020203,-0.13711991702700152,0.6144046577425586,0.32790244859925843,0.39404105932283534,-0.14053317218810496,0.4347436417493552,-0.3040915981204582,0.8318452447451818,-0.23964576060793996,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
3403020204,-0.4252881139122873,0.06444449482089626,0.32790244859925843,-0.19903680726782047,-0.14053317218810496,0.4347436417493552,-0.3040915981204582,0.8318452447451818,-0.23964576060793996,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
3403020206,-0.12222308651005032,-0.3021956137935453,0.32790244859925843,-0.4955757405631484,-0.14053317218810496,0.4347436417493552,-0.5441735479998642,0.8318452447451818,-0.23964576060793996,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
3403020207,-0.009642121455714104,1.7143249835858834,0.32790244859925843,0.24577159267517137,0.48160483355237954,-1.2484462158981091,0.6562362013971657,0.8318452447451818,-0.049731522234422426,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
3403020208,-0.15983147830694355,0.7977247120497795,0.32790244859925843,0.09750212602750744,0.3571772324042826,0.4347436417493552,2.5768918004324135,0.8318452447451818,-0.1915662065893279,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3403020209,-0.18571777395935055,0.24776454912811705,0.32790244859925843,-0.19903680726782047,0.23274963125618572,0.4347436417493552,0.17607230163835372,-0.38723277674457784,-0.20358609509398093,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3403020210,0.06313255877463773,-0.3021956137935453,0.15346897909318696,-0.19903680726782047,-0.14053317218810496,0.4347436417493552,-1.0243374477586762,-0.38723277674457784,-0.23964576060793996,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
3403020211,-0.07118312621426665,0.24776454912811705,0.32790244859925843,1.728466259151811,-0.14053317218810496,0.4347436417493552,-0.7842554978792702,-0.38723277674457784,-0.23964576060793996,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
